DeviceAddress,Exercise,Timestamp,Thumb,Index,Middle,Ring,Acc_x_,Acc_y_,Acc_z_,Gyr_x_,Gyr_y_,Gyr_z_
EA:EB:C9:B6:1F:5A,Flex + IMU,29057,355,313,0,642,-1044,-535,2195,-14818,3521,6940
EA:EB:C9:B6:1F:5A,Flex + IMU,29065,355,316,0,642,-1259,-662,2402,-27062,9236,2804
EA:EB:C9:B6:1F:5A,Flex + IMU,29105,356,351,0,643,-857,-1404,1249,-32768,32441,-28126
EA:EB:C9:B6:1F:5A,Flex + IMU,29113,356,358,0,643,-318,-1792,171,-32768,32763,-32370
EA:EB:C9:B6:1F:5A,Flex + IMU,29153,356,377,0,643,-1076,-1272,-4840,-32768,32763,-6780
EA:EB:C9:B6:1F:5A,Flex + IMU,29161,356,378,0,643,-799,-434,-5389,-32768,32763,3115
EA:EB:C9:B6:1F:5A,Flex + IMU,29201,356,382,0,643,1466,6190,-4465,-16525,31962,22436
EA:EB:C9:B6:1F:5A,Flex + IMU,29209,356,383,0,642,1655,4942,-3641,-16525,31962,22436
EA:EB:C9:B6:1F:5A,Flex + IMU,29249,357,386,0,643,-726,-2017,618,15970,-4542,2038
EA:EB:C9:B6:1F:5A,Flex + IMU,29257,357,387,0,643,-599,-781,204,-6803,2730,7386
EA:EB:C9:B6:1F:5A,Flex + IMU,29297,356,389,0,643,128,1705,-1476,-331,1564,2728
EA:EB:C9:B6:1F:5A,Flex + IMU,29305,356,389,0,643,128,1705,-1476,8133,-5121,2047
EA:EB:C9:B6:1F:5A,Flex + IMU,29353,356,390,0,643,-208,859,-1003,2557,-10014,4487
EA:EB:C9:B6:1F:5A,Flex + IMU,29361,356,390,0,643,-142,1016,-1108,1577,-9329,5502
EA:EB:C9:B6:1F:5A,Flex + IMU,29401,356,390,0,643,-83,1211,-1124,11954,-19609,4849
EA:EB:C9:B6:1F:5A,Flex + IMU,29409,356,390,0,643,-83,1211,-1124,15643,-22812,2403
EA:EB:C9:B6:1F:5A,Flex + IMU,29449,356,388,0,643,-225,1268,-1222,32715,-27220,-7906
EA:EB:C9:B6:1F:5A,Flex + IMU,29457,356,387,0,643,-300,1265,-1254,32763,-27538,-9724
EA:EB:C9:B6:1F:5A,Flex + IMU,29497,356,366,0,643,-26,1032,-1950,32763,-32768,-9219
EA:EB:C9:B6:1F:5A,Flex + IMU,29505,356,361,0,643,-105,835,-1859,32763,-32768,-8843
EA:EB:C9:B6:1F:5A,Flex + IMU,29545,356,344,0,642,3,-172,-542,32763,-32768,-1544
EA:EB:C9:B6:1F:5A,Flex + IMU,29553,356,341,0,643,99,-200,-168,32763,-32768,2631
EA:EB:C9:B6:1F:5A,Flex + IMU,29593,356,329,0,643,-140,0,1330,32763,-23119,13798
EA:EB:C9:B6:1F:5A,Flex + IMU,29601,356,327,0,643,-337,-1,1760,32763,-16482,13021
EA:EB:C9:B6:1F:5A,Flex + IMU,29641,356,323,0,643,171,625,1733,11801,4200,3070
EA:EB:C9:B6:1F:5A,Flex + IMU,29649,356,322,0,643,253,825,1578,7421,3903,1510
EA:EB:C9:B6:1F:5A,Flex + IMU,29689,356,321,0,643,1,425,1446,15512,-5329,6196
EA:EB:C9:B6:1F:5A,Flex + IMU,29697,356,320,0,643,-96,266,1484,14664,-6294,6733
EA:EB:C9:B6:1F:5A,Flex + IMU,29737,356,317,0,642,-209,187,1428,3006,-1579,6283
EA:EB:C9:B6:1F:5A,Flex + IMU,29745,356,317,0,643,-191,173,1455,1033,-1579,6283
EA:EB:C9:B6:1F:5A,Flex + IMU,29785,356,324,0,642,-343,-265,1991,-16709,10585,7482
EA:EB:C9:B6:1F:5A,Flex + IMU,29793,356,326,0,643,-540,-355,2139,-24813,14857,7218
EA:EB:C9:B6:1F:5A,Flex + IMU,29833,356,362,0,643,-815,-648,106,-32768,32763,-573
EA:EB:C9:B6:1F:5A,Flex + IMU,29841,356,370,0,643,-310,-828,90,-32768,32763,1686
EA:EB:C9:B6:1F:5A,Flex + IMU,29937,357,388,0,643,571,4015,-1342,-28969,32643,29566
EA:EB:C9:B6:1F:5A,Flex + IMU,29945,357,388,0,643,511,3884,-1342,-28969,28246,19061
EA:EB:C9:B6:1F:5A,Flex + IMU,29985,357,390,0,643,-283,174,129,15681,7067,-217
