Device Address,Exercise,Timestamp,Thumb,Ring,Middle,Index,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
D4:72:11:8B:5A:4D,Flex + IMU,45937,571,219,0,302,-123,289,1316,1179,197,-402
D4:72:11:8B:5A:4D,Flex + IMU,45977,571,219,0,302,-146,288,1347,124,-182,-515
D4:72:11:8B:5A:4D,Flex + IMU,46025,571,219,0,302,-152,345,1323,1157,298,-730
D4:72:11:8B:5A:4D,Flex + IMU,46033,571,219,0,302,-153,322,1338,1642,406,-694
D4:72:11:8B:5A:4D,Flex + IMU,46073,571,219,0,302,-131,412,1394,2869,737,-1084
D4:72:11:8B:5A:4D,Flex + IMU,46081,571,219,0,302,-125,438,1384,2869,737,-1084
D4:72:11:8B:5A:4D,Flex + IMU,46121,571,219,0,302,-216,1015,1290,14920,670,-2696
D4:72:11:8B:5A:4D,Flex + IMU,46129,571,219,0,302,-230,1140,1200,21897,1356,-3858
D4:72:11:8B:5A:4D,Flex + IMU,46169,571,219,0,302,-432,726,6,32763,4540,-12186
D4:72:11:8B:5A:4D,Flex + IMU,46177,571,219,0,302,-432,726,6,32763,5267,-15013
D4:72:11:8B:5A:4D,Flex + IMU,46217,570,218,0,302,-354,-1306,149,32763,6132,-22730
D4:72:11:8B:5A:4D,Flex + IMU,46225,569,218,0,302,-326,-1400,53,32763,4539,-24718
D4:72:11:8B:5A:4D,Flex + IMU,46265,567,219,0,303,-726,-2126,-546,32763,-13123,-31822
D4:72:11:8B:5A:4D,Flex + IMU,46273,567,219,0,303,-687,-2276,-637,32763,-16706,-31215
D4:72:11:8B:5A:4D,Flex + IMU,46361,566,220,0,306,-786,-696,-302,31472,-11089,-4303
D4:72:11:8B:5A:4D,Flex + IMU,46369,566,220,0,306,-694,-644,-411,29239,-10786,-4349
D4:72:11:8B:5A:4D,Flex + IMU,46409,566,221,0,308,-478,-911,-722,13965,-16493,-4082
D4:72:11:8B:5A:4D,Flex + IMU,46417,565,221,0,308,-446,-938,-825,13074,-17955,-2852
D4:72:11:8B:5A:4D,Flex + IMU,46465,565,225,0,312,-658,-912,-679,19836,-11423,1964
D4:72:11:8B:5A:4D,Flex + IMU,46473,565,225,0,313,-568,-929,-761,15332,-9726,1197
D4:72:11:8B:5A:4D,Flex + IMU,46513,565,228,0,315,-416,-781,-1244,6062,-7919,-642
D4:72:11:8B:5A:4D,Flex + IMU,46521,565,228,0,316,-428,-707,-1288,6891,-7907,-365
D4:72:11:8B:5A:4D,Flex + IMU,46561,565,230,0,317,-416,-911,-1317,6848,-6166,-1696
D4:72:11:8B:5A:4D,Flex + IMU,46569,564,230,0,317,-483,-1020,-1237,3911,-7519,-1806
D4:72:11:8B:5A:4D,Flex + IMU,46609,565,231,0,318,-584,-1085,-848,-11657,-1247,1311
D4:72:11:8B:5A:4D,Flex + IMU,46617,565,231,0,318,-545,-900,-1112,-13919,3035,1866
D4:72:11:8B:5A:4D,Flex + IMU,46657,564,231,0,318,-360,-1322,-1432,-11637,5596,-1761
D4:72:11:8B:5A:4D,Flex + IMU,46665,564,232,0,318,-476,-1610,-1317,-18297,3244,-3169
