Device Address,Exercise,Timestamp,Thumb,Ring,Middle,Index,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
D4:72:11:8B:5A:4D,Flex + IMU,2864,571,136,0,220,-897,623,664,-672,-4581,4208
D4:72:11:8B:5A:4D,Flex + IMU,2904,571,136,0,225,-1387,667,840,8444,4147,5712
D4:72:11:8B:5A:4D,Flex + IMU,2912,571,137,0,227,-1235,540,802,10582,9480,4747
D4:72:11:8B:5A:4D,Flex + IMU,2952,571,145,0,252,-505,-445,1184,-3468,32745,1674
D4:72:11:8B:5A:4D,Flex + IMU,2960,572,147,0,263,-128,-274,1137,-7713,32763,1629
D4:72:11:8B:5A:4D,Flex + IMU,3000,576,155,0,301,509,696,982,-11344,-1021,-5976
D4:72:11:8B:5A:4D,Flex + IMU,3008,576,156,0,302,76,765,1318,-9217,-1021,-5976
D4:72:11:8B:5A:4D,Flex + IMU,3048,573,149,0,264,-197,288,1347,8682,-14256,-4104
D4:72:11:8B:5A:4D,Flex + IMU,3056,572,147,0,255,-118,238,1341,8927,-16977,-3904
D4:72:11:8B:5A:4D,Flex + IMU,3096,568,138,0,228,76,407,1284,9604,-30483,-7016
D4:72:11:8B:5A:4D,Flex + IMU,3104,569,137,0,226,19,398,1284,9604,-30550,-8620
D4:72:11:8B:5A:4D,Flex + IMU,3144,570,132,0,224,-747,213,1269,9090,-23314,-9211
D4:72:11:8B:5A:4D,Flex + IMU,3152,569,132,0,225,-835,396,1121,9027,-21082,-7839
D4:72:11:8B:5A:4D,Flex + IMU,3200,569,130,0,231,-939,78,603,9626,-12228,-11480
D4:72:11:8B:5A:4D,Flex + IMU,3208,569,129,0,232,-968,120,603,7834,-12446,-10284
D4:72:11:8B:5A:4D,Flex + IMU,3248,568,129,0,243,-1667,805,728,6967,-7093,-5969
D4:72:11:8B:5A:4D,Flex + IMU,3256,568,129,0,249,-1635,552,845,5827,-2135,-6048
D4:72:11:8B:5A:4D,Flex + IMU,3296,572,129,0,271,-863,1258,294,2881,-1244,-1181
D4:72:11:8B:5A:4D,Flex + IMU,3304,572,129,0,272,-1119,1099,337,6146,-7259,-2386
D4:72:11:8B:5A:4D,Flex + IMU,3344,570,127,0,265,-1425,205,540,11892,-13131,-753
D4:72:11:8B:5A:4D,Flex + IMU,3352,569,127,0,260,-1545,74,561,10486,-10756,-921
D4:72:11:8B:5A:4D,Flex + IMU,3392,567,126,0,237,-1152,535,325,-7668,-3232,-2278
D4:72:11:8B:5A:4D,Flex + IMU,3400,567,126,0,235,-1129,707,222,-8845,-3608,-2086
D4:72:11:8B:5A:4D,Flex + IMU,3440,568,126,0,232,-1500,958,224,-1824,-5789,645
D4:72:11:8B:5A:4D,Flex + IMU,3448,568,126,0,232,-1572,840,223,263,-5123,644
D4:72:11:8B:5A:4D,Flex + IMU,3488,569,126,0,234,-1588,634,253,-1165,-2273,866
D4:72:11:8B:5A:4D,Flex + IMU,3496,569,126,0,235,-1566,724,189,-2826,-2111,981
D4:72:11:8B:5A:4D,Flex + IMU,3536,569,126,0,240,-1657,1006,-5,-2417,-1035,1506
D4:72:11:8B:5A:4D,Flex + IMU,3544,569,127,0,241,-1686,960,-16,-997,431,1715
D4:72:11:8B:5A:4D,Flex + IMU,3584,568,127,0,246,-1379,700,-392,-1923,3189,1347
D4:72:11:8B:5A:4D,Flex + IMU,3592,568,127,0,246,-1481,763,-455,-2729,1631,1474
D4:72:11:8B:5A:4D,Flex + IMU,3632,568,127,0,249,-1726,663,-364,-3150,4916,527
D4:72:11:8B:5A:4D,Flex + IMU,3640,568,127,0,250,-1804,624,-326,-3150,4916,527
D4:72:11:8B:5A:4D,Flex + IMU,3680,568,128,0,257,-1345,599,-118,-5554,11974,-1539
D4:72:11:8B:5A:4D,Flex + IMU,3688,568,128,0,258,-1281,642,-137,-5347,10950,-2084
D4:72:11:8B:5A:4D,Flex + IMU,3728,568,128,0,259,-1288,596,235,-1076,2377,-3747
D4:72:11:8B:5A:4D,Flex + IMU,3784,568,128,0,257,-1315,735,557,-4331,8838,-34
D4:72:11:8B:5A:4D,Flex + IMU,3792,568,128,0,258,-1171,792,509,-3977,10589,725
D4:72:11:8B:5A:4D,Flex + IMU,3832,569,128,0,270,-1112,266,876,-5436,26876,5646
D4:72:11:8B:5A:4D,Flex + IMU,3840,570,128,0,275,-1177,266,876,-8853,29603,6834
D4:72:11:8B:5A:4D,Flex + IMU,3880,573,129,0,291,-28,1132,559,-5852,15748,3809
D4:72:11:8B:5A:4D,Flex + IMU,3888,573,129,0,292,-133,876,869,-1547,9009,642
D4:72:11:8B:5A:4D,Flex + IMU,3928,565,128,0,245,-314,208,1472,1567,-9378,922
D4:72:11:8B:5A:4D,Flex + IMU,3936,565,128,0,231,-479,366,1485,-1050,-8668,2362
D4:72:11:8B:5A:4D,Flex + IMU,3976,564,128,0,218,-297,584,1215,-1689,8706,7977
D4:72:11:8B:5A:4D,Flex + IMU,3984,564,129,0,218,-223,551,1218,964,7899,8790
D4:72:11:8B:5A:4D,Flex + IMU,4024,564,129,0,222,-550,578,1071,1171,5204,7462
D4:72:11:8B:5A:4D,Flex + IMU,4032,564,129,0,224,-591,623,1055,2166,5130,7042
D4:72:11:8B:5A:4D,Flex + IMU,4072,564,129,0,235,-451,258,1162,5364,3245,4410
D4:72:11:8B:5A:4D,Flex + IMU,4080,564,130,0,238,-620,253,1189,4370,2216,3813
D4:72:11:8B:5A:4D,Flex + IMU,4120,564,130,0,257,-622,292,1235,-67,1259,518
D4:72:11:8B:5A:4D,Flex + IMU,4128,565,130,0,261,-629,327,1196,-602,861,-70
D4:72:11:8B:5A:4D,Flex + IMU,4168,567,130,0,272,-578,358,1102,202,-521,-1682
D4:72:11:8B:5A:4D,Flex + IMU,4176,568,130,0,273,-489,399,1109,704,-1516,-1682
D4:72:11:8B:5A:4D,Flex + IMU,4216,567,130,0,272,-488,329,1194,2460,-7198,-5210
D4:72:11:8B:5A:4D,Flex + IMU,4224,567,130,0,270,-409,293,1148,2319,-7722,-5836
D4:72:11:8B:5A:4D,Flex + IMU,4272,565,130,0,255,-418,477,981,2761,-8179,-5249
D4:72:11:8B:5A:4D,Flex + IMU,4280,565,130,0,254,-463,429,1018,4087,-8698,-5647
D4:72:11:8B:5A:4D,Flex + IMU,4320,565,130,0,255,-359,394,1244,4756,-7564,-6718
D4:72:11:8B:5A:4D,Flex + IMU,4328,565,130,0,256,-290,373,1253,4985,-7719,-7192
D4:72:11:8B:5A:4D,Flex + IMU,4368,565,131,0,258,-480,378,1171,6332,-6631,-5821
D4:72:11:8B:5A:4D,Flex + IMU,4376,565,131,0,258,-465,380,1108,6332,-6631,-5821
D4:72:11:8B:5A:4D,Flex + IMU,4416,566,131,0,264,-872,545,1032,3751,-4273,-6168
D4:72:11:8B:5A:4D,Flex + IMU,4424,566,131,0,265,-746,663,950,2510,-3822,-5883
D4:72:11:8B:5A:4D,Flex + IMU,4464,567,131,0,269,-1105,757,688,4729,-7328,-2458
D4:72:11:8B:5A:4D,Flex + IMU,4472,567,131,0,269,-1105,757,688,4912,-6695,-1714
D4:72:11:8B:5A:4D,Flex + IMU,4512,567,131,0,267,-1138,665,507,1415,-2647,-900
D4:72:11:8B:5A:4D,Flex + IMU,4520,567,131,0,267,-1140,827,467,422,-2603,-152
D4:72:11:8B:5A:4D,Flex + IMU,4560,566,131,0,261,-1282,782,463,1922,-6825,1618
D4:72:11:8B:5A:4D,Flex + IMU,4568,566,131,0,258,-1368,774,444,2057,-6789,2559
D4:72:11:8B:5A:4D,Flex + IMU,4608,566,131,0,250,-1562,714,408,810,-2380,3882
D4:72:11:8B:5A:4D,Flex + IMU,4616,566,131,0,250,-1546,781,347,878,-1086,4185
D4:72:11:8B:5A:4D,Flex + IMU,4656,566,131,0,252,-1584,595,104,3679,4819,5263
D4:72:11:8B:5A:4D,Flex + IMU,4664,567,131,0,253,-1494,550,87,3508,5302,4542
D4:72:11:8B:5A:4D,Flex + IMU,4704,567,131,0,255,-1477,490,72,574,2566,1206
D4:72:11:8B:5A:4D,Flex + IMU,4712,567,131,0,255,-1545,561,86,69,2565,1363
D4:72:11:8B:5A:4D,Flex + IMU,4760,567,131,0,258,-1646,710,233,256,2902,1001
D4:72:11:8B:5A:4D,Flex + IMU,4768,567,131,0,260,-1710,704,273,264,3934,1540
D4:72:11:8B:5A:4D,Flex + IMU,4808,567,132,0,266,-1386,584,274,-186,3170,422
D4:72:11:8B:5A:4D,Flex + IMU,4816,567,132,0,266,-1349,543,293,37,1486,421
D4:72:11:8B:5A:4D,Flex + IMU,4856,567,132,0,253,-1647,464,398,1679,-23,1860
D4:72:11:8B:5A:4D,Flex + IMU,4864,567,132,0,251,-1665,392,430,1586,862,1978
D4:72:11:8B:5A:4D,Flex + IMU,4904,567,132,0,249,-1330,458,322,-668,1633,1913
D4:72:11:8B:5A:4D,Flex + IMU,4912,567,132,0,250,-1301,576,280,-165,-25,1898
D4:72:11:8B:5A:4D,Flex + IMU,4952,567,132,0,257,-1731,253,555,4582,278,1790
D4:72:11:8B:5A:4D,Flex + IMU,4960,567,132,0,260,-1706,101,610,3137,3399,2040
D4:72:11:8B:5A:4D,Flex + IMU,5000,568,132,0,272,-1129,355,390,-2529,7660,521
D4:72:11:8B:5A:4D,Flex + IMU,5008,568,132,0,273,-1056,374,404,-2529,7660,-346
D4:72:11:8B:5A:4D,Flex + IMU,5048,569,132,0,276,-1103,191,722,-944,2076,-2176
D4:72:11:8B:5A:4D,Flex + IMU,5056,569,132,0,277,-1022,320,690,-1972,2597,-1725
D4:72:11:8B:5A:4D,Flex + IMU,5096,569,133,0,278,-891,459,855,-1940,3491,-273
D4:72:11:8B:5A:4D,Flex + IMU,5104,569,133,0,278,-891,459,870,-1591,2909,-432
D4:72:11:8B:5A:4D,Flex + IMU,5144,569,133,0,276,-941,241,1104,-658,-1359,-2246
D4:72:11:8B:5A:4D,Flex + IMU,5152,569,133,0,274,-918,250,1108,-1867,-1833,-2473
D4:72:11:8B:5A:4D,Flex + IMU,5192,567,133,0,245,-863,607,1029,-7872,-1291,-1953
D4:72:11:8B:5A:4D,Flex + IMU,5200,568,133,0,242,-855,662,1055,-8228,-90,-1538
D4:72:11:8B:5A:4D,Flex + IMU,5240,567,133,0,239,-590,723,993,-4045,3210,1840
D4:72:11:8B:5A:4D,Flex + IMU,5248,568,133,0,240,-580,670,992,-2898,2873,2522
D4:72:11:8B:5A:4D,Flex + IMU,5296,568,133,0,254,-1033,384,1191,-3740,13380,5078
D4:72:11:8B:5A:4D,Flex + IMU,5304,568,133,0,258,-992,404,1168,-5143,17736,6145
D4:72:11:8B:5A:4D,Flex + IMU,5344,570,133,0,280,-19,925,844,-4354,19564,8716
D4:72:11:8B:5A:4D,Flex + IMU,5352,570,133,0,281,-41,908,989,-1718,13327,6986
D4:72:11:8B:5A:4D,Flex + IMU,5392,570,134,0,281,-715,440,1260,2843,1513,5638
D4:72:11:8B:5A:4D,Flex + IMU,5400,569,134,0,277,-582,422,1162,3338,1304,5526
D4:72:11:8B:5A:4D,Flex + IMU,5440,567,134,0,236,-847,90,1211,-503,712,3349
D4:72:11:8B:5A:4D,Flex + IMU,5448,567,134,0,233,-733,141,1106,-3735,2192,2367
D4:72:11:8B:5A:4D,Flex + IMU,5488,567,134,0,231,-702,669,1093,-2258,-3489,-1111
D4:72:11:8B:5A:4D,Flex + IMU,5496,567,134,0,231,-747,614,1109,-1354,-4887,-1287
D4:72:11:8B:5A:4D,Flex + IMU,5536,567,134,0,240,-1020,708,957,3001,-4737,-31
D4:72:11:8B:5A:4D,Flex + IMU,5544,567,134,0,242,-1193,619,965,4404,-4772,-31
D4:72:11:8B:5A:4D,Flex + IMU,5584,568,134,0,267,-830,205,968,663,10645,2183
D4:72:11:8B:5A:4D,Flex + IMU,5592,568,134,0,271,-595,212,895,-492,11374,1930
D4:72:11:8B:5A:4D,Flex + IMU,5632,570,134,0,281,-657,427,1032,-142,-464,-2813
D4:72:11:8B:5A:4D,Flex + IMU,5640,570,134,0,282,-657,427,1032,-142,-1208,-2457
D4:72:11:8B:5A:4D,Flex + IMU,5680,570,134,0,282,-787,387,935,1411,-3739,-2297
D4:72:11:8B:5A:4D,Flex + IMU,5688,569,134,0,280,-797,360,965,1385,-4762,-2619
D4:72:11:8B:5A:4D,Flex + IMU,5728,567,134,0,241,-970,516,992,-1902,-6682,-3200
D4:72:11:8B:5A:4D,Flex + IMU,5736,567,134,0,238,-970,491,976,-2515,-4522,-3511
D4:72:11:8B:5A:4D,Flex + IMU,5776,566,134,0,235,-908,514,867,5861,-5924,-2917
D4:72:11:8B:5A:4D,Flex + IMU,5832,566,135,0,245,-1149,431,876,2079,606,-3829
D4:72:11:8B:5A:4D,Flex + IMU,5840,566,135,0,248,-1140,379,933,1677,3517,-3171
D4:72:11:8B:5A:4D,Flex + IMU,5880,567,134,0,264,-428,377,864,-183,5776,-4369
D4:72:11:8B:5A:4D,Flex + IMU,5888,567,134,0,265,-478,368,897,-679,1920,-6295
D4:72:11:8B:5A:4D,Flex + IMU,5928,567,134,0,261,-607,408,1262,-1695,-1895,-6920
D4:72:11:8B:5A:4D,Flex + IMU,5936,567,134,0,257,-478,367,1320,-2324,-1100,-7197
D4:72:11:8B:5A:4D,Flex + IMU,5976,568,134,0,248,12,748,1129,1042,-2163,-5181
D4:72:11:8B:5A:4D,Flex + IMU,5984,568,134,0,248,-123,775,1098,3501,-4491,-4690
D4:72:11:8B:5A:4D,Flex + IMU,6024,568,134,0,250,-740,793,965,7092,-9410,-2098
D4:72:11:8B:5A:4D,Flex + IMU,6032,568,134,0,251,-636,832,980,6769,-9984,-2174
D4:72:11:8B:5A:4D,Flex + IMU,6072,568,135,0,254,-547,908,1015,8232,-15424,1005
D4:72:11:8B:5A:4D,Flex + IMU,6080,568,135,0,254,-646,860,962,9656,-16125,2724
D4:72:11:8B:5A:4D,Flex + IMU,6120,568,135,0,255,-1194,496,537,10224,-15994,7057
D4:72:11:8B:5A:4D,Flex + IMU,6128,568,135,0,255,-1283,479,491,9632,-15485,6782
D4:72:11:8B:5A:4D,Flex + IMU,6168,568,135,0,257,-1203,436,495,5238,-11375,3335
D4:72:11:8B:5A:4D,Flex + IMU,6176,568,135,0,257,-1077,469,461,5238,-11375,3335
D4:72:11:8B:5A:4D,Flex + IMU,6216,568,135,0,259,-1356,469,309,4290,-12689,3267
D4:72:11:8B:5A:4D,Flex + IMU,6224,568,135,0,259,-1413,445,236,4481,-12178,3646
D4:72:11:8B:5A:4D,Flex + IMU,6264,568,135,0,260,-1372,229,320,4255,-8572,2491
D4:72:11:8B:5A:4D,Flex + IMU,6272,568,135,0,260,-1344,229,320,3727,-8139,2085
D4:72:11:8B:5A:4D,Flex + IMU,6320,568,135,0,260,-1481,420,75,2921,-6325,1681
D4:72:11:8B:5A:4D,Flex + IMU,6328,568,135,0,261,-1546,443,12,3575,-5836,2023
D4:72:11:8B:5A:4D,Flex + IMU,6368,568,135,0,261,-1539,401,30,3127,-2533,837
D4:72:11:8B:5A:4D,Flex + IMU,6376,568,135,0,261,-1539,401,30,2044,-2506,343
D4:72:11:8B:5A:4D,Flex + IMU,6416,568,135,0,261,-1517,435,334,-499,-3626,-236
D4:72:11:8B:5A:4D,Flex + IMU,6424,568,135,0,261,-1494,451,341,-641,-3490,165
D4:72:11:8B:5A:4D,Flex + IMU,6464,568,135,0,261,-1436,366,138,2115,-4937,2436
D4:72:11:8B:5A:4D,Flex + IMU,6472,568,135,0,261,-1440,289,100,2908,-5087,2804
D4:72:11:8B:5A:4D,Flex + IMU,6512,568,135,0,262,-1424,256,-101,3445,-5800,3339
D4:72:11:8B:5A:4D,Flex + IMU,6520,568,135,0,262,-1412,226,-140,3513,-5974,2682
D4:72:11:8B:5A:4D,Flex + IMU,6560,568,135,0,262,-1468,261,-55,1669,-5575,-317
D4:72:11:8B:5A:4D,Flex + IMU,6568,568,135,0,262,-1453,270,-23,1033,-4997,-752
D4:72:11:8B:5A:4D,Flex + IMU,6608,568,135,0,264,-1448,349,-61,357,-4863,-2085
D4:72:11:8B:5A:4D,Flex + IMU,6616,568,135,0,265,-1465,331,-48,561,-5123,-2437
D4:72:11:8B:5A:4D,Flex + IMU,6656,568,135,0,266,-1275,356,-182,-473,-5034,-1904
D4:72:11:8B:5A:4D,Flex + IMU,6664,568,135,0,266,-1208,397,-228,-798,-5641,-1816
D4:72:11:8B:5A:4D,Flex + IMU,6704,568,136,0,267,-1547,520,-296,1338,-6480,14
D4:72:11:8B:5A:4D,Flex + IMU,6712,568,136,0,267,-1671,467,-172,2149,-5333,49
D4:72:11:8B:5A:4D,Flex + IMU,6752,568,137,0,270,-1379,278,-35,2159,1722,142
D4:72:11:8B:5A:4D,Flex + IMU,6760,568,137,0,270,-1327,240,-56,1048,1875,-681
D4:72:11:8B:5A:4D,Flex + IMU,6800,567,137,0,271,-1192,332,-332,-1186,190,810
D4:72:11:8B:5A:4D,Flex + IMU,6808,568,137,0,271,-1307,434,-343,-1186,190,810
D4:72:11:8B:5A:4D,Flex + IMU,6856,568,137,0,273,-1592,134,-1,-4689,19451,2985
D4:72:11:8B:5A:4D,Flex + IMU,6864,568,137,0,274,-1502,291,-21,-7086,21578,2867
D4:72:11:8B:5A:4D,Flex + IMU,6904,569,138,0,280,-1344,709,-197,-2976,15163,3043
D4:72:11:8B:5A:4D,Flex + IMU,6912,569,138,0,280,-1382,600,-211,-2976,15163,3748
D4:72:11:8B:5A:4D,Flex + IMU,6952,569,139,0,282,-1089,108,-97,-6638,24598,5182
D4:72:11:8B:5A:4D,Flex + IMU,6960,569,139,0,283,-873,169,-93,-8855,26200,5799
D4:72:11:8B:5A:4D,Flex + IMU,7000,570,140,0,284,-987,589,810,-7073,27041,6622
D4:72:11:8B:5A:4D,Flex + IMU,7008,570,141,0,284,-987,589,810,-6110,25572,4436
D4:72:11:8B:5A:4D,Flex + IMU,7048,570,142,0,286,-760,109,1157,-5020,20839,6557
D4:72:11:8B:5A:4D,Flex + IMU,7056,569,142,0,285,-766,96,1155,-4745,21317,8228
D4:72:11:8B:5A:4D,Flex + IMU,7096,569,143,0,287,-553,213,925,-6617,31990,11473
D4:72:11:8B:5A:4D,Flex + IMU,7104,569,143,0,288,-543,189,935,-5830,32720,11155
D4:72:11:8B:5A:4D,Flex + IMU,7144,570,147,0,291,-120,198,1022,-6425,29122,5547
D4:72:11:8B:5A:4D,Flex + IMU,7152,570,148,0,292,-73,289,1070,-5427,26953,4820
D4:72:11:8B:5A:4D,Flex + IMU,7192,570,153,0,297,91,263,1500,-263,12681,1807
D4:72:11:8B:5A:4D,Flex + IMU,7200,570,154,0,297,56,240,1571,442,10970,2306
D4:72:11:8B:5A:4D,Flex + IMU,7240,570,156,0,299,-5,233,1549,616,7831,2977
D4:72:11:8B:5A:4D,Flex + IMU,7248,570,156,0,299,4,212,1507,949,7197,2840
D4:72:11:8B:5A:4D,Flex + IMU,7288,570,157,0,301,-195,272,1563,2015,2347,1594
D4:72:11:8B:5A:4D,Flex + IMU,7296,570,157,0,301,-205,275,1608,2128,1790,1118
D4:72:11:8B:5A:4D,Flex + IMU,7336,570,159,0,302,-2,194,1687,2578,-160,-685
D4:72:11:8B:5A:4D,Flex + IMU,7344,570,159,0,303,42,143,1724,2591,-1229,-685
D4:72:11:8B:5A:4D,Flex + IMU,7392,570,160,0,303,335,74,1807,2089,-9935,-2558
D4:72:11:8B:5A:4D,Flex + IMU,7400,570,160,0,304,323,108,1759,2563,-12323,-2932
D4:72:11:8B:5A:4D,Flex + IMU,7440,570,160,0,304,-3,93,1561,7021,-20883,-3679
D4:72:11:8B:5A:4D,Flex + IMU,7448,570,160,0,304,-117,77,1504,7915,-21782,-3679
D4:72:11:8B:5A:4D,Flex + IMU,7488,570,161,0,304,-253,209,1096,8892,-25659,-5044
D4:72:11:8B:5A:4D,Flex + IMU,7496,570,161,0,304,-344,217,998,9402,-27462,-5432
D4:72:11:8B:5A:4D,Flex + IMU,7536,570,161,0,304,-580,51,672,12018,-32768,-9916
D4:72:11:8B:5A:4D,Flex + IMU,7544,570,161,0,304,-687,-22,643,12018,-32768,-10305
D4:72:11:8B:5A:4D,Flex + IMU,7584,569,160,0,300,-1019,42,306,9683,-32768,-9054
D4:72:11:8B:5A:4D,Flex + IMU,7592,569,160,0,299,-1051,72,257,9754,-32768,-9211
D4:72:11:8B:5A:4D,Flex + IMU,7632,568,159,0,296,-1329,188,173,5290,-29295,-7365
D4:72:11:8B:5A:4D,Flex + IMU,7640,568,159,0,295,-1329,188,33,3888,-27585,-6663
D4:72:11:8B:5A:4D,Flex + IMU,7680,567,159,0,294,-1535,449,-206,3834,-22382,-1732
D4:72:11:8B:5A:4D,Flex + IMU,7688,567,159,0,294,-1555,466,-241,4742,-20799,-442
D4:72:11:8B:5A:4D,Flex + IMU,7728,566,158,0,293,-1401,240,-344,5973,-12665,1401
D4:72:11:8B:5A:4D,Flex + IMU,7736,566,158,0,293,-1341,230,-388,5421,-11543,1692
D4:72:11:8B:5A:4D,Flex + IMU,7776,566,157,0,294,-1097,463,-696,5064,-9180,2567
D4:72:11:8B:5A:4D,Flex + IMU,7784,567,157,0,295,-1185,401,-691,5958,-9610,2529
D4:72:11:8B:5A:4D,Flex + IMU,7824,567,158,0,298,-1617,232,-497,4123,-4750,3022
D4:72:11:8B:5A:4D,Flex + IMU,7832,567,158,0,299,-1536,229,-569,2649,-2757,3263
D4:72:11:8B:5A:4D,Flex + IMU,7880,568,155,0,297,-1414,367,-674,1424,-1401,3725
D4:72:11:8B:5A:4D,Flex + IMU,7888,568,153,0,295,-1381,370,-708,1803,-2224,3406
D4:72:11:8B:5A:4D,Flex + IMU,7928,565,147,0,281,-1281,-3,-717,1736,-8472,-390
D4:72:11:8B:5A:4D,Flex + IMU,7936,565,146,0,280,-1383,96,-702,1157,-7739,-413
D4:72:11:8B:5A:4D,Flex + IMU,7976,565,145,0,282,-1409,72,-602,1777,-1793,-1957
D4:72:11:8B:5A:4D,Flex + IMU,7984,565,145,0,283,-1424,35,-572,1663,-991,-1732
D4:72:11:8B:5A:4D,Flex + IMU,8024,566,146,0,289,-1617,188,-545,-1124,4689,836
D4:72:11:8B:5A:4D,Flex + IMU,8032,566,146,0,290,-1535,214,-558,-1112,4336,325
D4:72:11:8B:5A:4D,Flex + IMU,8072,567,144,0,290,-1424,353,-814,-1860,-2022,-2635
D4:72:11:8B:5A:4D,Flex + IMU,8080,567,144,0,290,-1525,390,-820,-1479,-2022,-2635
D4:72:11:8B:5A:4D,Flex + IMU,8120,566,143,0,290,-1612,287,-636,-3409,-107,-3397
D4:72:11:8B:5A:4D,Flex + IMU,8128,566,143,0,290,-1560,295,-692,-4604,1490,-2989
D4:72:11:8B:5A:4D,Flex + IMU,8168,566,143,0,289,-1521,295,-637,-6693,10120,1179
