Device Address,Exercise,Timestamp,Thumb,Ring,Middle,Index,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
D4:72:11:8B:5A:4D,Flex + IMU,29552,571,273,0,380,417,568,1213,12387,1255,-1007
D4:72:11:8B:5A:4D,Flex + IMU,29560,571,273,0,380,462,407,1306,10065,921,-1745
D4:72:11:8B:5A:4D,Flex + IMU,29608,572,273,0,379,436,918,1088,4543,-3024,354
D4:72:11:8B:5A:4D,Flex + IMU,29616,572,273,0,378,375,919,1168,4527,-3024,354
D4:72:11:8B:5A:4D,Flex + IMU,29656,572,272,0,377,365,439,1209,13349,-4369,-1947
D4:72:11:8B:5A:4D,Flex + IMU,29664,572,272,0,377,365,334,1229,12125,-4848,-1968
D4:72:11:8B:5A:4D,Flex + IMU,29704,572,272,0,374,336,1139,632,11746,-10473,368
D4:72:11:8B:5A:4D,Flex + IMU,29712,572,271,0,373,263,1139,632,19563,-11841,-220
D4:72:11:8B:5A:4D,Flex + IMU,29752,573,271,0,367,-28,1082,144,32763,-14038,-5624
D4:72:11:8B:5A:4D,Flex + IMU,29800,571,271,0,371,-860,-173,-1406,32763,-18790,-29693
D4:72:11:8B:5A:4D,Flex + IMU,29808,571,271,0,373,-1139,-532,-2014,32763,-16865,-32684
D4:72:11:8B:5A:4D,Flex + IMU,29848,566,269,0,375,-2109,-4684,-3957,32763,-32712,-32768
D4:72:11:8B:5A:4D,Flex + IMU,29856,566,268,0,375,-1877,-5834,-3166,32763,-32768,-32768
D4:72:11:8B:5A:4D,Flex + IMU,29896,567,267,0,375,-654,-749,172,-5488,8900,10483
D4:72:11:8B:5A:4D,Flex + IMU,29904,567,267,0,376,-1236,-254,-1601,-16514,11262,10188
D4:72:11:8B:5A:4D,Flex + IMU,29944,567,267,0,378,-601,-679,-1483,16942,-7699,-9189
D4:72:11:8B:5A:4D,Flex + IMU,29952,567,266,0,378,-1056,-1092,-576,23864,-13615,-9138
D4:72:11:8B:5A:4D,Flex + IMU,29992,567,266,0,379,-722,-819,-1032,10142,-3449,-2925
D4:72:11:8B:5A:4D,Flex + IMU,30000,567,266,0,379,-814,-949,-759,11578,-3745,-2713
D4:72:11:8B:5A:4D,Flex + IMU,30040,567,267,0,380,-771,-928,-630,3757,1816,1113
D4:72:11:8B:5A:4D,Flex + IMU,30048,567,267,0,381,-708,-822,-652,2244,2041,1113
D4:72:11:8B:5A:4D,Flex + IMU,30088,567,267,0,382,-681,-764,-851,2982,-1708,252
D4:72:11:8B:5A:4D,Flex + IMU,30096,567,268,0,382,-697,-817,-836,2568,-1630,-7
D4:72:11:8B:5A:4D,Flex + IMU,30144,567,268,0,383,-680,-908,-794,-3520,303,1475
D4:72:11:8B:5A:4D,Flex + IMU,30192,567,268,0,385,-961,-2283,-325,-30276,6040,9970
D4:72:11:8B:5A:4D,Flex + IMU,30200,567,268,0,385,-1171,-2497,-353,-32764,10048,14380
D4:72:11:8B:5A:4D,Flex + IMU,30240,567,268,0,386,-1576,-3330,-1016,-32768,31951,32763
D4:72:11:8B:5A:4D,Flex + IMU,30248,568,268,0,385,-1810,-3528,-1396,-32768,31951,32763
D4:72:11:8B:5A:4D,Flex + IMU,30288,572,270,0,385,-1991,-2745,-2147,-32768,32763,32763
D4:72:11:8B:5A:4D,Flex + IMU,30296,572,271,0,385,-1801,-2096,-2469,-32768,32763,32763
D4:72:11:8B:5A:4D,Flex + IMU,30336,576,275,0,384,2367,4874,-2514,-32768,5806,32763
D4:72:11:8B:5A:4D,Flex + IMU,30344,577,275,0,383,2367,4874,-2514,-32664,-29678,31248
D4:72:11:8B:5A:4D,Flex + IMU,30384,575,274,0,382,1121,-640,2053,32407,-5544,-11838
D4:72:11:8B:5A:4D,Flex + IMU,30392,575,274,0,383,329,-505,1920,23468,-5534,-5851
D4:72:11:8B:5A:4D,Flex + IMU,30432,575,274,0,384,225,515,954,7107,511,-540
D4:72:11:8B:5A:4D,Flex + IMU,30440,575,274,0,384,282,464,1140,8502,834,473
D4:72:11:8B:5A:4D,Flex + IMU,30480,575,273,0,384,442,492,1331,1025,-312,-1591
D4:72:11:8B:5A:4D,Flex + IMU,30488,575,273,0,384,457,611,1244,151,-952,-1630
D4:72:11:8B:5A:4D,Flex + IMU,30528,575,273,0,383,410,486,1277,2138,-3853,644
D4:72:11:8B:5A:4D,Flex + IMU,30536,575,273,0,383,377,562,1247,1498,-4034,681
D4:72:11:8B:5A:4D,Flex + IMU,30632,576,271,0,374,223,1222,503,30058,-12084,-3058
D4:72:11:8B:5A:4D,Flex + IMU,30640,576,271,0,373,150,1264,382,32746,-13620,-4127
D4:72:11:8B:5A:4D,Flex + IMU,30680,574,271,0,371,-175,467,-469,32763,-16741,-12902
D4:72:11:8B:5A:4D,Flex + IMU,30688,574,271,0,371,-323,288,-736,32763,-17251,-16580
D4:72:11:8B:5A:4D,Flex + IMU,30728,571,272,0,375,-1464,-1800,-3580,32763,-15273,-32768
D4:72:11:8B:5A:4D,Flex + IMU,30736,570,272,0,375,-1610,-2759,-4217,32763,-21623,-32768
D4:72:11:8B:5A:4D,Flex + IMU,30776,566,268,0,372,-1578,-4724,-686,32763,-32768,-18714
D4:72:11:8B:5A:4D,Flex + IMU,30784,566,267,0,372,-3053,-3777,2533,32763,-29371,-18930
D4:72:11:8B:5A:4D,Flex + IMU,30824,566,270,0,374,-1103,-666,-1871,10705,9058,2297
D4:72:11:8B:5A:4D,Flex + IMU,30832,566,270,0,375,-586,-954,-1474,14375,6336,-2509
D4:72:11:8B:5A:4D,Flex + IMU,30872,566,270,0,377,-559,-974,-712,9632,-2543,-3507
D4:72:11:8B:5A:4D,Flex + IMU,30880,566,270,0,377,-489,-827,-705,9632,-2543,-2030
D4:72:11:8B:5A:4D,Flex + IMU,30920,566,271,0,378,-826,-944,-818,8441,-1967,302
D4:72:11:8B:5A:4D,Flex + IMU,30928,566,271,0,378,-833,-1024,-772,7155,-1136,73
D4:72:11:8B:5A:4D,Flex + IMU,30968,567,271,0,379,-619,-782,-875,576,1241,553
D4:72:11:8B:5A:4D,Flex + IMU,30976,567,271,0,379,-619,-782,-880,832,712,585
D4:72:11:8B:5A:4D,Flex + IMU,31016,567,271,0,379,-632,-876,-813,1930,-767,422
D4:72:11:8B:5A:4D,Flex + IMU,31024,567,271,0,379,-657,-857,-889,689,-374,593
D4:72:11:8B:5A:4D,Flex + IMU,31112,567,270,0,383,-928,-2155,-565,-32768,11217,13381
D4:72:11:8B:5A:4D,Flex + IMU,31120,567,270,0,383,-887,-2355,-564,-32768,13025,17827
D4:72:11:8B:5A:4D,Flex + IMU,31168,568,271,0,385,-2751,-4549,-1509,-32768,32763,32763
D4:72:11:8B:5A:4D,Flex + IMU,31176,569,271,0,385,-2864,-4433,-1692,-32768,32763,32763
D4:72:11:8B:5A:4D,Flex + IMU,31216,575,275,0,390,-1434,-1642,-5884,-32768,32763,32763
D4:72:11:8B:5A:4D,Flex + IMU,31224,576,276,0,390,-816,615,-5923,-32768,32763,32763
D4:72:11:8B:5A:4D,Flex + IMU,31264,577,277,0,388,-151,4246,-1623,4478,14376,5547
D4:72:11:8B:5A:4D,Flex + IMU,31272,576,276,0,389,1652,1811,1217,30951,231,-4379
D4:72:11:8B:5A:4D,Flex + IMU,31312,576,274,0,390,666,-946,1752,15099,-7965,-14164
D4:72:11:8B:5A:4D,Flex + IMU,31320,576,274,0,390,486,-157,1376,9809,-3654,-5251
D4:72:11:8B:5A:4D,Flex + IMU,31360,576,275,0,390,221,393,1164,6547,-1087,-832
D4:72:11:8B:5A:4D,Flex + IMU,31368,576,275,0,390,282,412,1162,5637,-1243,-1502
D4:72:11:8B:5A:4D,Flex + IMU,31408,576,275,0,390,400,356,1312,1744,-3222,-6
D4:72:11:8B:5A:4D,Flex + IMU,31456,576,275,0,389,315,685,1041,852,-4959,-1615
D4:72:11:8B:5A:4D,Flex + IMU,31464,576,275,0,389,309,596,1057,2950,-5910,-2410
D4:72:11:8B:5A:4D,Flex + IMU,31504,576,274,0,386,218,836,883,9319,-10921,-2282
D4:72:11:8B:5A:4D,Flex + IMU,31512,576,274,0,385,218,836,883,9319,-11239,-2063
D4:72:11:8B:5A:4D,Flex + IMU,31552,576,273,0,380,20,1414,106,32763,-12820,-5379
D4:72:11:8B:5A:4D,Flex + IMU,31560,576,273,0,380,18,1140,-153,32763,-13383,-7121
D4:72:11:8B:5A:4D,Flex + IMU,31600,574,273,0,380,-561,-385,-1424,32763,-15121,-18306
D4:72:11:8B:5A:4D,Flex + IMU,31608,573,273,0,381,-561,-834,-1887,32763,-12685,-24516
D4:72:11:8B:5A:4D,Flex + IMU,31648,569,272,0,382,-1525,-3749,-3614,32763,-19711,-32768
D4:72:11:8B:5A:4D,Flex + IMU,31656,567,272,0,381,-1595,-4676,-3073,32763,-30898,-32768
D4:72:11:8B:5A:4D,Flex + IMU,31704,567,271,0,380,-511,-585,-1077,-18181,2488,2153
D4:72:11:8B:5A:4D,Flex + IMU,31712,567,272,0,380,-871,-202,-2166,-6804,4988,4838
D4:72:11:8B:5A:4D,Flex + IMU,31752,566,272,0,381,-622,-1743,-123,23895,-1704,-6434
D4:72:11:8B:5A:4D,Flex + IMU,31760,566,271,0,381,-679,-1613,-255,15400,-662,-5660
D4:72:11:8B:5A:4D,Flex + IMU,31800,566,271,0,382,-723,-858,-867,8287,-734,-2404
D4:72:11:8B:5A:4D,Flex + IMU,31808,566,271,0,382,-749,-949,-771,9249,-574,-2458
D4:72:11:8B:5A:4D,Flex + IMU,31848,567,272,0,382,-742,-1105,-718,2735,2641,-781
D4:72:11:8B:5A:4D,Flex + IMU,31856,567,272,0,382,-673,-1015,-803,338,3686,-47
D4:72:11:8B:5A:4D,Flex + IMU,31896,567,272,0,384,-556,-809,-879,1223,534,-380
D4:72:11:8B:5A:4D,Flex + IMU,31904,567,272,0,384,-584,-907,-796,1658,-348,-734
D4:72:11:8B:5A:4D,Flex + IMU,31944,568,272,0,385,-683,-899,-812,-1762,969,463
D4:72:11:8B:5A:4D,Flex + IMU,31952,568,273,0,386,-705,-924,-695,-2684,1520,671
D4:72:11:8B:5A:4D,Flex + IMU,31992,568,273,0,387,-681,-1701,-414,-22403,4448,5010
D4:72:11:8B:5A:4D,Flex + IMU,32040,567,272,0,389,-1681,-3381,-337,-32768,27468,30796
D4:72:11:8B:5A:4D,Flex + IMU,32048,567,272,0,389,-1952,-4005,-551,-32768,27468,30796
D4:72:11:8B:5A:4D,Flex + IMU,32088,571,274,0,390,-2288,-3512,-2636,-32768,32763,32763
D4:72:11:8B:5A:4D,Flex + IMU,32096,572,275,0,389,-1995,-3108,-3283,-32768,32763,32763
D4:72:11:8B:5A:4D,Flex + IMU,32136,576,277,0,389,673,4130,-3478,-32768,24213,32763
D4:72:11:8B:5A:4D,Flex + IMU,32144,576,277,0,389,703,4130,-3478,-32768,-9104,32763
D4:72:11:8B:5A:4D,Flex + IMU,32192,575,275,0,388,1144,-1224,2079,31078,-7251,-13554
D4:72:11:8B:5A:4D,Flex + IMU,32200,574,275,0,389,579,-1782,2025,12021,-12197,-9456
D4:72:11:8B:5A:4D,Flex + IMU,32240,576,276,0,390,-145,1611,496,-6204,821,-820
D4:72:11:8B:5A:4D,Flex + IMU,32248,576,276,0,390,-145,1611,496,6843,1760,-454
D4:72:11:8B:5A:4D,Flex + IMU,32288,576,275,0,390,478,443,1229,7549,2511,372
D4:72:11:8B:5A:4D,Flex + IMU,32296,576,275,0,390,471,598,1197,1239,1769,-661
D4:72:11:8B:5A:4D,Flex + IMU,32336,576,276,0,390,366,1283,831,7109,-4536,-1474
D4:72:11:8B:5A:4D,Flex + IMU,32344,576,275,0,389,333,1277,768,12422,-5304,-1424
D4:72:11:8B:5A:4D,Flex + IMU,32384,576,275,0,388,257,733,937,31032,-6711,-2428
D4:72:11:8B:5A:4D,Flex + IMU,32392,576,274,0,387,226,696,958,32583,-6609,-2610
D4:72:11:8B:5A:4D,Flex + IMU,32432,576,274,0,384,191,844,379,32763,-7874,-6620
D4:72:11:8B:5A:4D,Flex + IMU,32440,576,273,0,384,228,925,126,32763,-8282,-7255
D4:72:11:8B:5A:4D,Flex + IMU,32480,574,274,0,384,-493,291,-1420,32763,-10672,-19644
D4:72:11:8B:5A:4D,Flex + IMU,32488,574,274,0,384,-791,-116,-1756,32763,-9297,-26159
D4:72:11:8B:5A:4D,Flex + IMU,32528,570,272,0,385,-2126,-4879,-4264,32763,-13161,-32768
D4:72:11:8B:5A:4D,Flex + IMU,32576,568,269,0,381,-1887,-2090,3038,32223,386,-6561
D4:72:11:8B:5A:4D,Flex + IMU,32584,568,270,0,382,-601,-1002,841,14477,328,-6561
D4:72:11:8B:5A:4D,Flex + IMU,32624,567,271,0,384,-680,-1529,-472,23881,-251,-4933
D4:72:11:8B:5A:4D,Flex + IMU,32632,568,271,0,384,-684,-1578,-119,18102,-1293,-4833
D4:72:11:8B:5A:4D,Flex + IMU,32672,567,271,0,386,-686,-813,-1004,8744,-355,-2297
D4:72:11:8B:5A:4D,Flex + IMU,32680,567,271,0,386,-682,-894,-863,8744,-355,-2297
D4:72:11:8B:5A:4D,Flex + IMU,32728,568,272,0,387,-647,-811,-821,1552,1774,-75
D4:72:11:8B:5A:4D,Flex + IMU,32736,568,272,0,387,-617,-844,-908,1559,1934,606
D4:72:11:8B:5A:4D,Flex + IMU,32920,569,271,0,390,-1943,-4173,-1091,-32768,31141,30329
D4:72:11:8B:5A:4D,Flex + IMU,32928,569,272,0,390,-2299,-4526,-1423,-32768,32755,32571
D4:72:11:8B:5A:4D,Flex + IMU,32968,574,274,0,391,-2562,-3223,-4411,-32768,32763,32763
D4:72:11:8B:5A:4D,Flex + IMU,32976,575,274,0,391,-1786,-2006,-5883,-32768,32763,32763
D4:72:11:8B:5A:4D,Flex + IMU,33016,579,277,0,390,2512,4362,-3043,-32768,18372,32763
D4:72:11:8B:5A:4D,Flex + IMU,33024,579,277,0,387,-1007,7736,1818,-32768,-22552,32763
D4:72:11:8B:5A:4D,Flex + IMU,33064,578,276,0,386,659,5,1624,29288,-6470,-3990
D4:72:11:8B:5A:4D,Flex + IMU,33072,578,276,0,387,559,-131,1547,16655,-9461,-7878
D4:72:11:8B:5A:4D,Flex + IMU,33112,579,276,0,388,155,820,1088,-9550,-6716,-1724
D4:72:11:8B:5A:4D,Flex + IMU,33120,579,276,0,388,47,1222,920,-8152,-4483,939
D4:72:11:8B:5A:4D,Flex + IMU,33160,579,276,0,388,394,559,1191,5004,1468,1309
D4:72:11:8B:5A:4D,Flex + IMU,33168,579,276,0,388,424,580,1175,869,1257,796
D4:72:11:8B:5A:4D,Flex + IMU,33208,579,276,0,388,404,1225,832,-3143,-2718,438
D4:72:11:8B:5A:4D,Flex + IMU,33216,579,276,0,388,382,1273,800,167,-4162,287
D4:72:11:8B:5A:4D,Flex + IMU,33264,579,276,0,387,207,922,1039,13475,-6745,-883
D4:72:11:8B:5A:4D,Flex + IMU,33272,579,276,0,387,218,935,961,14257,-6457,-1502
D4:72:11:8B:5A:4D,Flex + IMU,33312,579,275,0,384,223,1403,398,29035,-9486,-3377
D4:72:11:8B:5A:4D,Flex + IMU,33320,579,275,0,383,204,1480,234,32637,-11266,-3377
D4:72:11:8B:5A:4D,Flex + IMU,33360,579,275,0,379,-188,675,-790,32763,-17385,-11352
D4:72:11:8B:5A:4D,Flex + IMU,33368,578,275,0,380,-278,346,-1048,32763,-17238,-14690
D4:72:11:8B:5A:4D,Flex + IMU,33408,575,275,0,385,-1399,-1041,-3694,32763,-11632,-32768
D4:72:11:8B:5A:4D,Flex + IMU,33456,564,271,0,384,-3422,-5859,1023,32763,-32365,-27232
D4:72:11:8B:5A:4D,Flex + IMU,33464,565,269,0,383,-2435,-4755,3919,32763,-14144,-4597
D4:72:11:8B:5A:4D,Flex + IMU,33504,566,272,0,381,-1174,-575,-1690,17680,13464,428
D4:72:11:8B:5A:4D,Flex + IMU,33512,565,272,0,382,-1174,-1343,-1436,15564,13805,-7239
D4:72:11:8B:5A:4D,Flex + IMU,33552,566,272,0,383,-543,-590,-621,10726,-3085,-593
D4:72:11:8B:5A:4D,Flex + IMU,33560,566,272,0,383,-422,-587,-907,9965,-2027,-490
D4:72:11:8B:5A:4D,Flex + IMU,33600,565,272,0,383,-894,-1229,-518,8947,-2067,-26
D4:72:11:8B:5A:4D,Flex + IMU,33608,566,272,0,383,-861,-1179,-680,5508,706,905
D4:72:11:8B:5A:4D,Flex + IMU,33648,566,272,0,384,-585,-1021,-917,781,3023,686
D4:72:11:8B:5A:4D,Flex + IMU,33656,566,272,0,384,-562,-899,-951,701,2208,616
D4:72:11:8B:5A:4D,Flex + IMU,33696,566,273,0,385,-723,-1108,-720,824,386,-339
D4:72:11:8B:5A:4D,Flex + IMU,33704,566,272,0,385,-705,-1140,-800,-572,1593,103
D4:72:11:8B:5A:4D,Flex + IMU,33752,567,273,0,386,-783,-1362,-653,-9338,3346,876
D4:72:11:8B:5A:4D,Flex + IMU,33760,567,272,0,386,-802,-1475,-585,-12823,4340,1693
D4:72:11:8B:5A:4D,Flex + IMU,33800,567,272,0,388,-1038,-3455,-181,-32768,15658,12449
D4:72:11:8B:5A:4D,Flex + IMU,33808,567,272,0,387,-1278,-4014,-338,-32768,20741,17754
D4:72:11:8B:5A:4D,Flex + IMU,33848,569,274,0,388,-2111,-3671,-1926,-32768,32763,32763
D4:72:11:8B:5A:4D,Flex + IMU,33856,569,274,0,388,-1999,-3175,-2526,-32768,32763,32763
D4:72:11:8B:5A:4D,Flex + IMU,33896,572,277,0,388,-975,1695,-2738,-32768,32763,32763
D4:72:11:8B:5A:4D,Flex + IMU,33904,573,277,0,387,-764,3216,-1391,-32768,32763,32514
D4:72:11:8B:5A:4D,Flex + IMU,33944,575,278,0,385,1037,1547,-139,-13434,-15543,6332
D4:72:11:8B:5A:4D,Flex + IMU,33952,575,278,0,385,1055,999,128,-3596,-15543,6332
D4:72:11:8B:5A:4D,Flex + IMU,34040,575,277,0,384,209,586,1127,2042,2881,-463
D4:72:11:8B:5A:4D,Flex + IMU,34088,576,277,0,384,492,1005,948,67,-341,-561
D4:72:11:8B:5A:4D,Flex + IMU,34096,576,277,0,384,464,1017,952,2440,-1759,-563
D4:72:11:8B:5A:4D,Flex + IMU,34136,576,277,0,383,357,1125,722,15289,-4654,-957
D4:72:11:8B:5A:4D,Flex + IMU,34144,576,277,0,382,357,1152,576,20882,-5769,-1452
D4:72:11:8B:5A:4D,Flex + IMU,34184,576,276,0,379,238,864,181,32763,-14722,-6168
D4:72:11:8B:5A:4D,Flex + IMU,34192,576,276,0,379,141,739,12,32763,-17033,-7653
D4:72:11:8B:5A:4D,Flex + IMU,34232,575,276,0,380,-459,-74,-915,32763,-24262,-17346
D4:72:11:8B:5A:4D,Flex + IMU,34240,575,276,0,381,-743,-344,-1217,32763,-23868,-21627
D4:72:11:8B:5A:4D,Flex + IMU,34288,569,274,0,387,-2246,-4104,-4134,32763,-29549,-32768
D4:72:11:8B:5A:4D,Flex + IMU,34296,568,273,0,387,-1782,-5523,-3770,32763,-32755,-32768
D4:72:11:8B:5A:4D,Flex + IMU,34336,568,271,0,386,-559,-1066,580,-1383,10171,6551
D4:72:11:8B:5A:4D,Flex + IMU,34344,568,272,0,386,-528,-393,-1238,-16619,9566,10340
D4:72:11:8B:5A:4D,Flex + IMU,34384,567,271,0,387,-365,-898,-1490,15628,-5301,-8464
D4:72:11:8B:5A:4D,Flex + IMU,34392,567,271,0,387,-869,-1279,-775,18851,-11573,-8038
