Device Address,Exercise,Timestamp,Thumb,Ring,Middle,Index,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
EA:EB:C9:B6:1F:5A,Flex + IMU,50561,341,336,0,620,-173,-121,1369,107,37,130
EA:EB:C9:B6:1F:5A,Flex + IMU,50569,341,336,0,620,-179,-123,1367,97,10,113
EA:EB:C9:B6:1F:5A,Flex + IMU,50609,341,336,0,620,-177,-116,1360,128,-53,130
EA:EB:C9:B6:1F:5A,Flex + IMU,50617,341,336,0,620,-177,-114,1363,145,-27,128
EA:EB:C9:B6:1F:5A,Flex + IMU,50657,341,336,0,620,-176,-120,1362,170,27,140
EA:EB:C9:B6:1F:5A,Flex + IMU,50665,341,336,0,620,-176,-126,1363,149,20,140
EA:EB:C9:B6:1F:5A,Flex + IMU,50705,341,336,0,620,-173,-119,1361,150,-47,152
EA:EB:C9:B6:1F:5A,Flex + IMU,50713,341,336,0,620,-175,-126,1366,173,-36,153
EA:EB:C9:B6:1F:5A,Flex + IMU,50753,341,336,0,620,-177,-125,1359,115,9,77
EA:EB:C9:B6:1F:5A,Flex + IMU,50761,341,336,0,620,-178,-123,1352,115,9,88
EA:EB:C9:B6:1F:5A,Flex + IMU,50809,341,336,0,620,-172,-118,1352,171,223,121
EA:EB:C9:B6:1F:5A,Flex + IMU,50817,341,336,0,620,-173,-124,1357,204,266,124
EA:EB:C9:B6:1F:5A,Flex + IMU,50857,341,336,0,620,-162,-135,1369,212,145,161
EA:EB:C9:B6:1F:5A,Flex + IMU,50865,341,336,0,620,-170,-131,1370,212,145,150
EA:EB:C9:B6:1F:5A,Flex + IMU,50905,341,336,0,620,-173,-116,1365,14,39,96
EA:EB:C9:B6:1F:5A,Flex + IMU,50913,341,336,0,620,-180,-120,1359,60,90,89
EA:EB:C9:B6:1F:5A,Flex + IMU,50953,341,336,0,620,-160,-118,1376,254,350,111
EA:EB:C9:B6:1F:5A,Flex + IMU,50961,341,336,0,620,-160,-118,1383,276,343,144
EA:EB:C9:B6:1F:5A,Flex + IMU,51049,341,336,0,620,-171,-117,1369,177,-182,205
EA:EB:C9:B6:1F:5A,Flex + IMU,51057,341,336,0,620,-175,-121,1372,223,-138,212
EA:EB:C9:B6:1F:5A,Flex + IMU,51097,341,336,0,620,-172,-120,1374,207,137,175
EA:EB:C9:B6:1F:5A,Flex + IMU,51105,341,336,0,620,-164,-127,1372,244,105,154
EA:EB:C9:B6:1F:5A,Flex + IMU,51145,341,336,0,621,-165,-118,1354,527,-228,206
EA:EB:C9:B6:1F:5A,Flex + IMU,51153,341,336,0,620,-166,-127,1355,616,-266,204
EA:EB:C9:B6:1F:5A,Flex + IMU,51193,341,337,0,620,-169,-148,1357,630,-132,255
EA:EB:C9:B6:1F:5A,Flex + IMU,51201,341,336,0,620,-178,-148,1358,553,-104,207
EA:EB:C9:B6:1F:5A,Flex + IMU,51241,341,337,0,620,-168,-129,1351,178,91,119
EA:EB:C9:B6:1F:5A,Flex + IMU,51249,341,336,0,620,-165,-129,1344,188,105,127
EA:EB:C9:B6:1F:5A,Flex + IMU,51297,341,336,0,620,-169,-126,1339,329,99,216
EA:EB:C9:B6:1F:5A,Flex + IMU,51305,341,336,0,620,-164,-120,1342,412,113,263
EA:EB:C9:B6:1F:5A,Flex + IMU,51345,341,336,0,620,-158,-84,1312,2601,-98,522
EA:EB:C9:B6:1F:5A,Flex + IMU,51353,341,336,0,620,-168,-105,1325,3230,-155,627
EA:EB:C9:B6:1F:5A,Flex + IMU,51393,341,336,0,620,-179,-197,1359,2822,-85,1088
EA:EB:C9:B6:1F:5A,Flex + IMU,51401,341,336,0,620,-178,-204,1366,2983,-85,1088
EA:EB:C9:B6:1F:5A,Flex + IMU,51441,341,336,0,620,-173,-215,1383,2036,477,1068
EA:EB:C9:B6:1F:5A,Flex + IMU,51449,341,336,0,620,-164,-228,1389,1834,529,1147
EA:EB:C9:B6:1F:5A,Flex + IMU,51489,341,336,0,620,-165,-294,1503,-336,756,2681
EA:EB:C9:B6:1F:5A,Flex + IMU,51497,341,336,0,620,-186,-294,1503,-944,1056,3159
EA:EB:C9:B6:1F:5A,Flex + IMU,51537,340,336,0,620,-279,-1212,1978,-14411,3050,3660
EA:EB:C9:B6:1F:5A,Flex + IMU,51545,340,336,0,620,-365,-1422,2033,-23515,3856,2664
EA:EB:C9:B6:1F:5A,Flex + IMU,51585,340,336,0,620,4,-1076,988,-32768,6765,-8264
EA:EB:C9:B6:1F:5A,Flex + IMU,51593,340,336,0,620,111,-612,750,-32768,6081,-9661
EA:EB:C9:B6:1F:5A,Flex + IMU,51633,341,336,0,620,389,148,-128,-32768,529,-6793
EA:EB:C9:B6:1F:5A,Flex + IMU,51641,341,336,0,620,325,306,-403,-32768,-729,-4148
EA:EB:C9:B6:1F:5A,Flex + IMU,51681,342,336,0,620,190,1371,-2028,-32768,-5288,2404
EA:EB:C9:B6:1F:5A,Flex + IMU,51689,342,336,0,620,158,1487,-1948,-32768,-6070,1717
EA:EB:C9:B6:1F:5A,Flex + IMU,51729,344,335,0,620,-28,835,-1520,-32768,-9509,1884
EA:EB:C9:B6:1F:5A,Flex + IMU,51737,344,334,0,620,8,685,-1422,-32768,-9841,1913
EA:EB:C9:B6:1F:5A,Flex + IMU,51777,345,334,0,620,168,610,-1351,-25634,-11866,223
