Device Address,Exercise,Timestamp,Thumb,Ring,Middle,Index,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
D4:72:11:8B:5A:4D,Flex + IMU,11392,579,236,0,331,-663,-2604,-476,-32768,-5023,-29211
D4:72:11:8B:5A:4D,Flex + IMU,11400,579,237,0,332,-899,-2949,-354,-32768,-59,-32484
D4:72:11:8B:5A:4D,Flex + IMU,11440,578,239,0,332,-805,-3808,-1673,-32768,23839,-30960
D4:72:11:8B:5A:4D,Flex + IMU,11448,579,239,0,331,-118,-3045,-1713,-32768,22815,-20994
D4:72:11:8B:5A:4D,Flex + IMU,11488,577,240,0,326,-1533,-1135,103,-32768,-9860,-21165
D4:72:11:8B:5A:4D,Flex + IMU,11496,576,240,0,326,-1489,-1899,519,-32768,-6996,-29206
D4:72:11:8B:5A:4D,Flex + IMU,11536,573,240,0,324,958,-2692,-1211,-32768,22684,-32768
D4:72:11:8B:5A:4D,Flex + IMU,11544,573,241,0,324,958,-1924,-1840,-32768,25306,-32768
D4:72:11:8B:5A:4D,Flex + IMU,11584,577,241,0,325,-591,3324,-2908,-32768,-1135,-4377
D4:72:11:8B:5A:4D,Flex + IMU,11592,577,241,0,324,-1258,4672,-1001,-32768,-13222,-8229
D4:72:11:8B:5A:4D,Flex + IMU,11632,579,240,0,318,-115,2479,-936,-16209,19722,-31952
D4:72:11:8B:5A:4D,Flex + IMU,11640,580,241,0,317,145,1987,-861,-5111,24407,-26575
D4:72:11:8B:5A:4D,Flex + IMU,11688,582,242,0,320,394,2419,-670,15894,14735,3888
D4:72:11:8B:5A:4D,Flex + IMU,11696,583,242,0,322,274,2353,-619,23944,8833,4248
D4:72:11:8B:5A:4D,Flex + IMU,11736,585,241,0,335,41,2192,-1328,32763,-11371,-6823
D4:72:11:8B:5A:4D,Flex + IMU,11744,586,240,0,339,-60,1948,-1299,32763,-13670,-9919
D4:72:11:8B:5A:4D,Flex + IMU,11784,584,241,0,349,406,30,-762,32763,-20905,-10051
D4:72:11:8B:5A:4D,Flex + IMU,11792,584,241,0,350,602,-407,-444,32763,-27517,-12278
D4:72:11:8B:5A:4D,Flex + IMU,11832,583,239,0,349,-177,-845,-969,32763,-32768,-9171
D4:72:11:8B:5A:4D,Flex + IMU,11840,584,238,0,348,-94,-1023,-1333,32763,-32768,-8402
D4:72:11:8B:5A:4D,Flex + IMU,11880,581,234,0,344,-750,-1976,-1535,32763,-32768,11219
D4:72:11:8B:5A:4D,Flex + IMU,11888,580,234,0,343,-1788,-1978,-1169,32763,-32768,16624
D4:72:11:8B:5A:4D,Flex + IMU,11928,581,234,0,348,-1019,92,-838,21433,-1511,22703
D4:72:11:8B:5A:4D,Flex + IMU,11936,582,235,0,348,-686,-148,-1072,15890,1526,23480
D4:72:11:8B:5A:4D,Flex + IMU,11976,582,239,0,347,-302,-1751,-565,20027,-15034,19507
D4:72:11:8B:5A:4D,Flex + IMU,11984,582,240,0,346,-276,-1614,-512,20892,-15034,19507
D4:72:11:8B:5A:4D,Flex + IMU,12024,579,240,0,347,-503,-2766,-929,-32648,-14890,-23330
D4:72:11:8B:5A:4D,Flex + IMU,12032,579,240,0,347,-512,-3075,-930,-32768,-9430,-31391
D4:72:11:8B:5A:4D,Flex + IMU,12072,577,240,0,339,-284,-3441,-1200,-32768,8200,-32768
D4:72:11:8B:5A:4D,Flex + IMU,12080,577,240,0,336,-204,-3518,-1200,-32768,9996,-32768
D4:72:11:8B:5A:4D,Flex + IMU,12120,579,240,0,330,-49,-1535,-435,-32768,12613,-32768
D4:72:11:8B:5A:4D,Flex + IMU,12128,579,240,0,330,-55,-1364,-249,-32768,10970,-32768
D4:72:11:8B:5A:4D,Flex + IMU,12168,580,240,0,333,-182,-1707,269,-32768,4872,-32768
D4:72:11:8B:5A:4D,Flex + IMU,12224,583,241,0,324,-248,2417,-1960,-32768,10984,-24117
D4:72:11:8B:5A:4D,Flex + IMU,12232,583,242,0,323,-705,3609,-1691,-32768,10846,-16042
D4:72:11:8B:5A:4D,Flex + IMU,12272,583,236,0,321,-4,2258,-376,-13030,20881,-20959
D4:72:11:8B:5A:4D,Flex + IMU,12280,583,236,0,321,335,2235,-367,-10072,19633,-19919
D4:72:11:8B:5A:4D,Flex + IMU,12320,585,238,0,325,267,2887,-477,18215,5986,3059
D4:72:11:8B:5A:4D,Flex + IMU,12328,585,238,0,326,276,3135,-736,30200,3702,11778
D4:72:11:8B:5A:4D,Flex + IMU,12368,585,237,0,327,230,1357,-964,32763,-7122,12811
D4:72:11:8B:5A:4D,Flex + IMU,12376,585,237,0,327,187,897,-941,32763,-9116,9913
D4:72:11:8B:5A:4D,Flex + IMU,12464,583,233,0,334,-263,-1662,-284,32763,-32768,6060
D4:72:11:8B:5A:4D,Flex + IMU,12472,582,233,0,332,-773,-1701,-177,32763,-32768,11902
D4:72:11:8B:5A:4D,Flex + IMU,12512,582,234,0,335,-1165,-535,-510,32763,-29721,30043
D4:72:11:8B:5A:4D,Flex + IMU,12520,581,234,0,338,-1031,-378,-807,32763,-18489,32584
D4:72:11:8B:5A:4D,Flex + IMU,12560,581,236,0,345,-461,-742,-759,32763,666,32763
D4:72:11:8B:5A:4D,Flex + IMU,12568,581,236,0,346,-388,-1061,-634,32763,-793,32632
D4:72:11:8B:5A:4D,Flex + IMU,12608,579,237,0,348,-496,-1355,-719,19700,-15855,14052
D4:72:11:8B:5A:4D,Flex + IMU,12616,579,237,0,349,-392,-1406,-855,19700,-15855,14052
D4:72:11:8B:5A:4D,Flex + IMU,12656,578,238,0,350,162,-1438,-1605,8013,-18499,3467
D4:72:11:8B:5A:4D,Flex + IMU,12664,578,238,0,351,95,-1737,-1604,2701,-17059,652
D4:72:11:8B:5A:4D,Flex + IMU,12712,579,242,0,352,-94,-2427,-1445,-32768,18867,-26193
D4:72:11:8B:5A:4D,Flex + IMU,12720,579,242,0,351,-190,-2630,-1143,-32768,18867,-26193
D4:72:11:8B:5A:4D,Flex + IMU,12808,580,242,0,325,-981,-2547,-196,-32768,7070,-32768
D4:72:11:8B:5A:4D,Flex + IMU,12816,580,242,0,323,-959,-2547,-196,-32768,11833,-32768
D4:72:11:8B:5A:4D,Flex + IMU,12856,578,242,0,316,-24,-2458,-962,-32768,27116,-32768
D4:72:11:8B:5A:4D,Flex + IMU,12864,577,242,0,317,642,-2133,-1419,-32768,30934,-32768
D4:72:11:8B:5A:4D,Flex + IMU,12904,578,243,0,326,-676,4161,-2657,-32768,10134,-2950
D4:72:11:8B:5A:4D,Flex + IMU,12912,579,243,0,325,-200,4264,-1253,-32768,-6651,-9570
D4:72:11:8B:5A:4D,Flex + IMU,12952,580,241,0,324,573,981,-265,-24227,19715,-32726
D4:72:11:8B:5A:4D,Flex + IMU,12960,580,242,0,324,568,1041,-202,-30085,13865,-30305
D4:72:11:8B:5A:4D,Flex + IMU,13000,582,243,0,327,328,3713,-724,8393,3091,1982
D4:72:11:8B:5A:4D,Flex + IMU,13008,583,243,0,327,71,4068,-946,22384,-1939,7267
D4:72:11:8B:5A:4D,Flex + IMU,13048,582,242,0,328,341,1481,-998,32763,-8509,9509
D4:72:11:8B:5A:4D,Flex + IMU,13056,582,242,0,329,419,948,-886,32763,-10418,9357
D4:72:11:8B:5A:4D,Flex + IMU,13096,582,239,0,333,96,561,307,32763,-32619,16640
D4:72:11:8B:5A:4D,Flex + IMU,13104,582,239,0,334,-27,905,375,32763,-32767,15897
D4:72:11:8B:5A:4D,Flex + IMU,13144,582,237,0,338,-135,-237,392,32763,-32768,12875
D4:72:11:8B:5A:4D,Flex + IMU,13152,582,237,0,338,-90,-707,432,32763,-32768,12875
D4:72:11:8B:5A:4D,Flex + IMU,13192,582,237,0,339,-308,-115,-481,32763,-32693,32763
D4:72:11:8B:5A:4D,Flex + IMU,13200,582,237,0,339,-169,-198,-803,32763,-31812,32763
D4:72:11:8B:5A:4D,Flex + IMU,13248,580,237,0,341,-1106,-1154,-698,32763,-20916,32763
D4:72:11:8B:5A:4D,Flex + IMU,13256,580,237,0,342,-1053,-957,-750,32763,-16982,32763
D4:72:11:8B:5A:4D,Flex + IMU,13296,579,237,0,346,-596,-1415,-927,19761,-14950,19279
D4:72:11:8B:5A:4D,Flex + IMU,13304,579,237,0,347,-296,-1289,-1145,14921,-17302,15304
D4:72:11:8B:5A:4D,Flex + IMU,13344,577,239,0,350,116,-1606,-1372,6138,-21425,-890
D4:72:11:8B:5A:4D,Flex + IMU,13352,577,239,0,351,286,-1548,-1574,6138,-21425,-890
D4:72:11:8B:5A:4D,Flex + IMU,13392,576,241,0,354,166,-906,-1638,6979,-8247,-4423
D4:72:11:8B:5A:4D,Flex + IMU,13400,576,241,0,355,127,-998,-1558,9182,-6567,-4192
D4:72:11:8B:5A:4D,Flex + IMU,13440,576,242,0,355,-125,-1331,-1290,-17715,-2244,-12989
D4:72:11:8B:5A:4D,Flex + IMU,13448,576,242,0,355,-125,-1331,-1290,-25587,418,-16937
D4:72:11:8B:5A:4D,Flex + IMU,13488,577,243,0,349,-393,-2635,-763,-32768,14475,-32744
D4:72:11:8B:5A:4D,Flex + IMU,13496,577,243,0,347,-198,-2699,-1125,-32768,15731,-32768
D4:72:11:8B:5A:4D,Flex + IMU,13536,579,243,0,343,-422,-1684,-1140,-32768,7649,-31671
D4:72:11:8B:5A:4D,Flex + IMU,13544,579,244,0,343,-716,-1702,-993,-32768,9246,-32614
D4:72:11:8B:5A:4D,Flex + IMU,13584,579,243,0,339,-664,-3192,-511,-32768,21237,-32768
D4:72:11:8B:5A:4D,Flex + IMU,13592,578,243,0,337,-25,-3631,-415,-32768,24295,-32768
D4:72:11:8B:5A:4D,Flex + IMU,13632,577,243,0,333,845,-702,-1442,-32768,14012,-32768
D4:72:11:8B:5A:4D,Flex + IMU,13640,578,243,0,333,735,15,-1671,-32768,8457,-32768
D4:72:11:8B:5A:4D,Flex + IMU,13680,581,244,0,331,-458,1899,-1022,-32768,-5882,-32768
D4:72:11:8B:5A:4D,Flex + IMU,13688,582,244,0,330,-547,2071,-864,-32768,-262,-32768
D4:72:11:8B:5A:4D,Flex + IMU,13736,583,242,0,323,1608,1735,-1409,-23192,20379,-32364
D4:72:11:8B:5A:4D,Flex + IMU,13744,583,242,0,326,1471,1908,-1485,-21612,16038,-28086
D4:72:11:8B:5A:4D,Flex + IMU,13784,585,243,0,333,285,3462,-738,2645,10992,-258
D4:72:11:8B:5A:4D,Flex + IMU,13792,585,244,0,334,366,3209,-398,18196,9570,6229
D4:72:11:8B:5A:4D,Flex + IMU,13832,585,244,0,335,509,2013,-950,32763,-1134,16977
D4:72:11:8B:5A:4D,Flex + IMU,13840,584,244,0,336,485,1664,-902,32763,-4035,15193
D4:72:11:8B:5A:4D,Flex + IMU,13880,583,241,0,338,133,466,102,32763,-23050,9826
D4:72:11:8B:5A:4D,Flex + IMU,13888,583,241,0,338,-13,138,429,32763,-27505,9560
D4:72:11:8B:5A:4D,Flex + IMU,13928,584,239,0,339,-165,803,502,31639,-32768,15201
D4:72:11:8B:5A:4D,Flex + IMU,13936,584,240,0,339,-144,844,271,31576,-32768,16463
D4:72:11:8B:5A:4D,Flex + IMU,13976,585,242,0,349,-548,345,-302,32763,-16592,32763
D4:72:11:8B:5A:4D,Flex + IMU,13984,584,242,0,350,-303,-126,-539,32763,-16592,32763
D4:72:11:8B:5A:4D,Flex + IMU,14024,582,242,0,350,-640,-786,-797,32763,-8569,32763
D4:72:11:8B:5A:4D,Flex + IMU,14032,582,242,0,350,-530,-718,-927,32763,-6456,32763
D4:72:11:8B:5A:4D,Flex + IMU,14072,582,238,0,348,129,-1916,-759,32743,-7353,24486
D4:72:11:8B:5A:4D,Flex + IMU,14080,582,238,0,348,129,-1916,-759,30179,-8927,20188
D4:72:11:8B:5A:4D,Flex + IMU,14120,582,238,0,348,-36,-1574,-1093,9099,-18761,6770
D4:72:11:8B:5A:4D,Flex + IMU,14128,582,238,0,347,-8,-1553,-1238,6300,-18762,3779
D4:72:11:8B:5A:4D,Flex + IMU,14168,581,238,0,340,220,-1921,-1411,-1021,-14514,-3240
D4:72:11:8B:5A:4D,Flex + IMU,14176,580,237,0,339,99,-2078,-1265,-4082,-16170,-6253
D4:72:11:8B:5A:4D,Flex + IMU,14216,579,236,0,336,-468,-2470,-883,-25461,-11209,-22150
D4:72:11:8B:5A:4D,Flex + IMU,14224,580,236,0,337,-447,-2373,-909,-28538,-7289,-24678
D4:72:11:8B:5A:4D,Flex + IMU,14272,581,238,0,345,-306,-1335,-1331,9725,-4720,-8112
D4:72:11:8B:5A:4D,Flex + IMU,14280,581,238,0,346,-325,-1413,-1341,23020,-2975,-515
D4:72:11:8B:5A:4D,Flex + IMU,14320,580,239,0,351,-166,-1071,-1352,32763,294,23051
D4:72:11:8B:5A:4D,Flex + IMU,14328,579,239,0,351,-197,-1078,-1237,32763,-1219,20742
D4:72:11:8B:5A:4D,Flex + IMU,14368,579,239,0,350,20,-1893,-1189,-32768,13864,-31789
D4:72:11:8B:5A:4D,Flex + IMU,14376,580,240,0,349,109,-1984,-1244,-32768,17861,-32768
D4:72:11:8B:5A:4D,Flex + IMU,14416,579,241,0,343,-169,-2117,-1214,-32768,27784,-32768
D4:72:11:8B:5A:4D,Flex + IMU,14424,580,241,0,342,-125,-1527,-1409,-32768,27739,-32755
D4:72:11:8B:5A:4D,Flex + IMU,14464,582,240,0,339,-903,-370,51,-17372,15256,-15330
D4:72:11:8B:5A:4D,Flex + IMU,14472,581,239,0,338,-1307,-1096,331,-16622,17343,-17789
D4:72:11:8B:5A:4D,Flex + IMU,14512,580,239,0,335,-844,-2185,965,-32768,30399,-32768
D4:72:11:8B:5A:4D,Flex + IMU,14520,579,239,0,333,-223,-1914,504,-32768,32636,-32768
D4:72:11:8B:5A:4D,Flex + IMU,14560,574,241,0,325,-462,1005,-561,-32768,20833,-7900
D4:72:11:8B:5A:4D,Flex + IMU,14568,574,241,0,325,-1006,918,156,-32768,20139,-9822
D4:72:11:8B:5A:4D,Flex + IMU,14608,579,240,0,329,-249,562,-1185,-32768,32763,-27414
D4:72:11:8B:5A:4D,Flex + IMU,14616,580,241,0,330,534,562,-1185,-32768,32763,-27797
D4:72:11:8B:5A:4D,Flex + IMU,14656,584,242,0,337,604,3747,-600,-32723,12877,32
D4:72:11:8B:5A:4D,Flex + IMU,14664,584,243,0,338,328,3715,-482,-30268,6414,3395
D4:72:11:8B:5A:4D,Flex + IMU,14704,585,244,0,338,-70,2847,-159,-3810,-4215,2192
D4:72:11:8B:5A:4D,Flex + IMU,14712,585,244,0,338,-70,2847,-213,5234,-3431,262
D4:72:11:8B:5A:4D,Flex + IMU,14752,586,244,0,340,48,2824,-619,32763,-2501,-7431
D4:72:11:8B:5A:4D,Flex + IMU,14760,586,244,0,341,99,2898,-808,32763,-3103,-9562
D4:72:11:8B:5A:4D,Flex + IMU,14808,586,243,0,348,641,-420,533,32763,-31868,-6321
D4:72:11:8B:5A:4D,Flex + IMU,14816,586,243,0,349,641,-539,776,32763,-32768,-1418
D4:72:11:8B:5A:4D,Flex + IMU,14856,585,242,0,349,82,-333,446,32763,-32768,5843
D4:72:11:8B:5A:4D,Flex + IMU,14864,585,242,0,349,12,-281,136,32763,-32768,6384
D4:72:11:8B:5A:4D,Flex + IMU,14904,585,241,0,347,-989,-1241,94,32763,-32768,12928
D4:72:11:8B:5A:4D,Flex + IMU,14912,585,241,0,347,-1385,-1156,316,32763,-32768,16490
D4:72:11:8B:5A:4D,Flex + IMU,14952,584,241,0,350,-1134,-20,-1199,32763,-28840,32732
D4:72:11:8B:5A:4D,Flex + IMU,14960,583,240,0,351,-1120,-392,-1149,32763,-28420,32763
D4:72:11:8B:5A:4D,Flex + IMU,15000,580,237,0,349,-695,-949,-1439,32763,-8041,32418
D4:72:11:8B:5A:4D,Flex + IMU,15008,580,237,0,349,-797,-1283,-1625,32757,-3825,27885
D4:72:11:8B:5A:4D,Flex + IMU,15048,579,238,0,350,149,-1498,-1442,-1455,-11654,170
D4:72:11:8B:5A:4D,Flex + IMU,15056,579,238,0,351,171,-1351,-1755,-6498,-11577,-4255
D4:72:11:8B:5A:4D,Flex + IMU,15096,578,241,0,355,-192,-750,-1731,14935,-5133,-1555
D4:72:11:8B:5A:4D,Flex + IMU,15104,578,242,0,356,-182,-683,-1701,16930,-2044,444
D4:72:11:8B:5A:4D,Flex + IMU,15144,578,242,0,356,-205,-1088,-1364,-10365,2187,-4132
D4:72:11:8B:5A:4D,Flex + IMU,15152,579,242,0,356,-266,-1214,-1259,-10365,2187,-4132
D4:72:11:8B:5A:4D,Flex + IMU,15192,580,243,0,355,-979,-2972,-641,-32768,19255,-32185
D4:72:11:8B:5A:4D,Flex + IMU,15200,580,243,0,354,-698,-3241,-1054,-32768,18859,-32768
D4:72:11:8B:5A:4D,Flex + IMU,15240,584,245,0,342,388,-302,-1322,-32768,5195,-14455
D4:72:11:8B:5A:4D,Flex + IMU,15248,584,245,0,341,-461,900,-1322,-32768,669,-15496
D4:72:11:8B:5A:4D,Flex + IMU,15296,582,242,0,336,-1777,-3290,363,-31623,32716,-26823
D4:72:11:8B:5A:4D,Flex + IMU,15304,582,242,0,336,-1213,-3818,299,-32768,32763,-28625
D4:72:11:8B:5A:4D,Flex + IMU,15344,578,243,0,334,-692,-2721,-1916,-32768,32763,-21942
D4:72:11:8B:5A:4D,Flex + IMU,15352,579,243,0,335,-28,-2809,-1916,-32768,32763,-14542
D4:72:11:8B:5A:4D,Flex + IMU,15392,586,244,0,344,-956,5790,430,-32768,14861,12801
D4:72:11:8B:5A:4D,Flex + IMU,15400,585,244,0,344,255,2904,-304,-30902,10959,-2515
D4:72:11:8B:5A:4D,Flex + IMU,15440,586,245,0,345,143,1689,-420,-32768,-7992,-4623
D4:72:11:8B:5A:4D,Flex + IMU,15448,586,245,0,346,143,2506,-548,-32768,-8992,-4899
D4:72:11:8B:5A:4D,Flex + IMU,15488,586,246,0,347,-134,2019,-433,-17816,-234,-9012
D4:72:11:8B:5A:4D,Flex + IMU,15496,586,246,0,348,-232,1641,-352,-11342,913,-7866
D4:72:11:8B:5A:4D,Flex + IMU,15536,587,247,0,348,-173,2493,-644,-3058,881,-2128
D4:72:11:8B:5A:4D,Flex + IMU,15544,587,247,0,348,-57,2790,-720,3796,-965,-1393
D4:72:11:8B:5A:4D,Flex + IMU,15584,588,247,0,350,190,2092,-714,32743,-10431,-2305
D4:72:11:8B:5A:4D,Flex + IMU,15592,587,247,0,350,197,1914,-680,32763,-13006,-1819
D4:72:11:8B:5A:4D,Flex + IMU,15632,586,245,0,352,402,1218,-344,32763,-30990,7597
D4:72:11:8B:5A:4D,Flex + IMU,15640,586,245,0,352,397,759,-1,32763,-32699,9728
D4:72:11:8B:5A:4D,Flex + IMU,15680,585,243,0,352,520,180,321,32763,-32768,19509
D4:72:11:8B:5A:4D,Flex + IMU,15688,586,243,0,352,324,-30,305,32763,-32768,19765
D4:72:11:8B:5A:4D,Flex + IMU,15728,585,243,0,351,-597,-1539,-216,32763,-32768,31281
D4:72:11:8B:5A:4D,Flex + IMU,15736,585,243,0,351,-1007,-1566,-48,32763,-32768,32725
D4:72:11:8B:5A:4D,Flex + IMU,15776,583,241,0,351,-1177,-943,-316,32763,-24854,28669
D4:72:11:8B:5A:4D,Flex + IMU,15784,583,241,0,352,-1271,-902,-207,32763,-24854,28669
D4:72:11:8B:5A:4D,Flex + IMU,15832,583,241,0,355,-916,-1134,-233,13685,-20491,13392
D4:72:11:8B:5A:4D,Flex + IMU,15840,582,241,0,356,-675,-1175,-289,16057,-21147,14702
D4:72:11:8B:5A:4D,Flex + IMU,15880,581,241,0,358,-221,-1359,-1521,21907,-23083,17433
D4:72:11:8B:5A:4D,Flex + IMU,15888,581,241,0,359,12,-1327,-1386,21836,-23083,17433
D4:72:11:8B:5A:4D,Flex + IMU,15928,580,241,0,360,606,-1246,-1446,8830,-8018,8966
D4:72:11:8B:5A:4D,Flex + IMU,15936,580,241,0,360,528,-1260,-1404,10134,-7211,7885
D4:72:11:8B:5A:4D,Flex + IMU,15976,580,242,0,360,61,-1216,-1488,7148,-3441,-864
D4:72:11:8B:5A:4D,Flex + IMU,15984,580,242,0,360,188,-1216,-1488,3889,-3960,-2815
D4:72:11:8B:5A:4D,Flex + IMU,16024,580,242,0,360,-49,-1124,-1451,-5332,-1192,-6510
D4:72:11:8B:5A:4D,Flex + IMU,16072,579,241,0,356,-183,-2259,-1379,-32087,1812,-23502
D4:72:11:8B:5A:4D,Flex + IMU,16080,578,241,0,352,-267,-2409,-1440,-32768,4482,-30467
D4:72:11:8B:5A:4D,Flex + IMU,16120,579,242,0,333,14,-2498,-1811,-32768,15450,-32768
D4:72:11:8B:5A:4D,Flex + IMU,16128,580,242,0,331,-180,-2175,-1706,-32768,18843,-32768
D4:72:11:8B:5A:4D,Flex + IMU,16168,580,239,0,329,-889,-1569,-333,-27277,32763,-30276
D4:72:11:8B:5A:4D,Flex + IMU,16176,579,239,0,328,-791,-1533,163,-22511,32763,-25158
D4:72:11:8B:5A:4D,Flex + IMU,16216,578,239,0,324,-15,-3016,105,-32768,32763,-30710
D4:72:11:8B:5A:4D,Flex + IMU,16224,579,240,0,325,465,-2719,-596,-32768,32763,-29266
D4:72:11:8B:5A:4D,Flex + IMU,16264,583,242,0,337,-773,1482,881,-32768,11008,-16311
D4:72:11:8B:5A:4D,Flex + IMU,16272,584,243,0,339,-467,1047,-92,-32768,18719,-24885
D4:72:11:8B:5A:4D,Flex + IMU,16312,585,244,0,345,378,1361,-448,-32768,16451,-17093
D4:72:11:8B:5A:4D,Flex + IMU,16320,585,244,0,345,458,1826,-591,-32768,14787,-11613
D4:72:11:8B:5A:4D,Flex + IMU,16368,586,245,0,346,-26,2424,-2,-11597,-2138,-5077
D4:72:11:8B:5A:4D,Flex + IMU,16376,586,245,0,346,5,2407,4,-6829,-3362,-6432
D4:72:11:8B:5A:4D,Flex + IMU,16416,587,245,0,348,227,1756,35,14129,-3263,-7610
D4:72:11:8B:5A:4D,Flex + IMU,16424,587,245,0,348,269,1328,80,17577,-3579,-5917
D4:72:11:8B:5A:4D,Flex + IMU,16464,587,246,0,350,-255,806,-21,9778,-11127,6998
D4:72:11:8B:5A:4D,Flex + IMU,16472,587,246,0,350,-414,800,38,9074,-11015,7944
D4:72:11:8B:5A:4D,Flex + IMU,16512,587,246,0,351,-158,1806,-221,25215,3460,-611
D4:72:11:8B:5A:4D,Flex + IMU,16520,587,246,0,351,-15,2206,-415,25215,3460,-611
D4:72:11:8B:5A:4D,Flex + IMU,16560,586,246,0,354,345,1177,-330,32763,-6694,-8837
D4:72:11:8B:5A:4D,Flex + IMU,16568,586,246,0,355,553,482,-151,32763,-10718,-7500
D4:72:11:8B:5A:4D,Flex + IMU,16608,585,243,0,357,96,-2216,819,32763,-32768,5149
D4:72:11:8B:5A:4D,Flex + IMU,16616,585,243,0,357,96,-2216,819,32763,-32768,7174
D4:72:11:8B:5A:4D,Flex + IMU,16656,585,242,0,357,-685,-1073,467,32763,-32768,9974
D4:72:11:8B:5A:4D,Flex + IMU,16664,585,242,0,357,-1221,-1049,698,32763,-32768,9009
D4:72:11:8B:5A:4D,Flex + IMU,16704,586,242,0,358,-1369,-654,78,31015,-32337,14990
D4:72:11:8B:5A:4D,Flex + IMU,16712,586,242,0,358,-1163,-665,-303,32623,-32743,17704
D4:72:11:8B:5A:4D,Flex + IMU,16752,583,241,0,360,-28,-1251,-1282,32763,-32768,30537
