Device Address,Exercise,Timestamp,Thumb,Ring,Middle,Index,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
EA:EB:C9:B6:1F:5A,Flex + IMU,46168,303,315,0,615,-396,-105,132,-32768,-16041,-7490
EA:EB:C9:B6:1F:5A,Flex + IMU,46208,305,315,0,614,-274,793,-1046,-32768,-16933,-6952
EA:EB:C9:B6:1F:5A,Flex + IMU,46216,306,315,0,615,-205,998,-1217,-32768,-17043,-7125
EA:EB:C9:B6:1F:5A,Flex + IMU,46264,308,316,0,615,-384,1297,-946,-32768,-15585,-7723
EA:EB:C9:B6:1F:5A,Flex + IMU,46272,309,316,0,615,-341,1081,-921,-32768,-14470,-7662
EA:EB:C9:B6:1F:5A,Flex + IMU,46360,314,317,0,615,-20,939,-1617,-20697,-13150,-4803
EA:EB:C9:B6:1F:5A,Flex + IMU,46368,314,317,0,616,-71,876,-1663,-17459,-12253,-3814
EA:EB:C9:B6:1F:5A,Flex + IMU,46408,315,317,0,616,-33,579,-1710,-9237,-3383,-2416
EA:EB:C9:B6:1F:5A,Flex + IMU,46416,315,317,0,616,-16,498,-1689,-9492,-2196,-2404
EA:EB:C9:B6:1F:5A,Flex + IMU,46456,316,317,0,616,46,541,-1608,-5367,-308,-673
EA:EB:C9:B6:1F:5A,Flex + IMU,46464,316,317,0,616,-2,517,-1539,-5367,-308,-406
EA:EB:C9:B6:1F:5A,Flex + IMU,46504,316,318,0,616,-61,298,-1402,1721,-54,65
EA:EB:C9:B6:1F:5A,Flex + IMU,46512,316,318,0,616,-35,394,-1413,356,328,45
EA:EB:C9:B6:1F:5A,Flex + IMU,46552,317,318,0,616,-23,511,-1421,1553,2084,463
EA:EB:C9:B6:1F:5A,Flex + IMU,46560,317,318,0,616,-23,511,-1421,2273,2055,599
EA:EB:C9:B6:1F:5A,Flex + IMU,46600,317,318,0,616,-29,1037,-1613,18651,2168,4606
EA:EB:C9:B6:1F:5A,Flex + IMU,46608,316,318,0,616,-49,911,-1503,25318,2951,6302
EA:EB:C9:B6:1F:5A,Flex + IMU,46648,316,318,0,616,-34,848,-1358,13785,5208,4815
EA:EB:C9:B6:1F:5A,Flex + IMU,46752,314,317,0,616,-350,1369,-787,32763,13494,15986
EA:EB:C9:B6:1F:5A,Flex + IMU,46760,314,317,0,616,-242,1569,-850,32763,14144,14993
EA:EB:C9:B6:1F:5A,Flex + IMU,46800,314,316,0,617,-148,879,-647,32763,12438,24058
EA:EB:C9:B6:1F:5A,Flex + IMU,46808,313,316,0,617,-182,554,-538,32763,12170,26192
EA:EB:C9:B6:1F:5A,Flex + IMU,46848,308,315,0,617,-503,-553,599,32763,23780,23496
EA:EB:C9:B6:1F:5A,Flex + IMU,46856,305,315,0,617,-427,-882,469,32763,24923,19958
EA:EB:C9:B6:1F:5A,Flex + IMU,46896,300,312,0,617,-460,-2189,1560,28599,10841,-4725
EA:EB:C9:B6:1F:5A,Flex + IMU,46904,301,310,0,617,-498,-811,1195,19284,9916,-3789
EA:EB:C9:B6:1F:5A,Flex + IMU,46944,298,305,0,617,1,-766,583,32763,11458,7249
EA:EB:C9:B6:1F:5A,Flex + IMU,46952,297,304,0,617,15,-1747,899,32763,8950,5823
EA:EB:C9:B6:1F:5A,Flex + IMU,46992,298,304,0,617,-386,-1194,1235,-4850,6887,-1026
EA:EB:C9:B6:1F:5A,Flex + IMU,47000,299,304,0,617,-276,-521,934,-11088,6887,-1026
EA:EB:C9:B6:1F:5A,Flex + IMU,47040,300,306,0,617,-40,-1484,1383,7356,843,2715
EA:EB:C9:B6:1F:5A,Flex + IMU,47048,301,307,0,617,-203,-1657,1502,2873,-1366,1952
EA:EB:C9:B6:1F:5A,Flex + IMU,47088,303,309,0,617,-200,-539,1099,-9640,709,247
EA:EB:C9:B6:1F:5A,Flex + IMU,47096,303,309,0,617,-200,-539,1099,-6824,1416,773
EA:EB:C9:B6:1F:5A,Flex + IMU,47136,305,312,0,617,-29,-882,1424,-9731,-276,646
EA:EB:C9:B6:1F:5A,Flex + IMU,47144,305,312,0,617,-27,-647,1345,-10719,-1483,520
EA:EB:C9:B6:1F:5A,Flex + IMU,47184,305,313,0,617,-260,-856,1406,-1605,-4839,-91
EA:EB:C9:B6:1F:5A,Flex + IMU,47192,305,312,0,617,-287,-910,1380,-3696,-4064,19
EA:EB:C9:B6:1F:5A,Flex + IMU,47232,305,313,0,617,-197,-400,1113,-11869,-1777,-873
EA:EB:C9:B6:1F:5A,Flex + IMU,47240,305,313,0,617,-184,-344,1108,-9705,-2088,-1137
EA:EB:C9:B6:1F:5A,Flex + IMU,47288,305,313,0,617,-297,-1187,1549,-24162,-8543,-2682
EA:EB:C9:B6:1F:5A,Flex + IMU,47296,305,313,0,617,-337,-1154,1444,-31322,-8118,-2187
EA:EB:C9:B6:1F:5A,Flex + IMU,47336,306,314,0,617,-324,-756,774,-32768,-6126,-3080
EA:EB:C9:B6:1F:5A,Flex + IMU,47344,306,314,0,617,-298,-539,545,-32768,-6297,-3975
EA:EB:C9:B6:1F:5A,Flex + IMU,47384,306,315,0,617,-468,64,10,-32768,-10766,-8567
EA:EB:C9:B6:1F:5A,Flex + IMU,47392,306,315,0,617,-361,173,-203,-32768,-10112,-9031
EA:EB:C9:B6:1F:5A,Flex + IMU,47432,306,316,0,616,-156,891,-760,-32768,-11357,-8077
EA:EB:C9:B6:1F:5A,Flex + IMU,47440,306,316,0,616,-143,1131,-924,-32768,-11647,-7605
EA:EB:C9:B6:1F:5A,Flex + IMU,47480,307,316,0,616,-112,1440,-889,-32768,-12271,-5012
EA:EB:C9:B6:1F:5A,Flex + IMU,47488,307,316,0,616,-111,1386,-837,-32768,-13097,-4658
EA:EB:C9:B6:1F:5A,Flex + IMU,47528,308,317,0,617,-346,1002,-829,-31866,-13353,-6726
EA:EB:C9:B6:1F:5A,Flex + IMU,47536,308,317,0,617,-269,929,-905,-31174,-12201,-7937
EA:EB:C9:B6:1F:5A,Flex + IMU,47576,309,317,0,617,4,1095,-1311,-28496,-11851,-8261
EA:EB:C9:B6:1F:5A,Flex + IMU,47584,310,317,0,617,48,1063,-1357,-25711,-12359,-7426
EA:EB:C9:B6:1F:5A,Flex + IMU,47624,311,318,0,617,-118,841,-1541,-11975,-7432,-4177
EA:EB:C9:B6:1F:5A,Flex + IMU,47632,312,318,0,617,-17,847,-1541,-11975,-7432,-4433
EA:EB:C9:B6:1F:5A,Flex + IMU,47672,312,318,0,617,131,705,-1533,-11051,-650,-3427
EA:EB:C9:B6:1F:5A,Flex + IMU,47680,313,318,0,617,142,764,-1504,-10493,-425,-2464
EA:EB:C9:B6:1F:5A,Flex + IMU,47720,313,319,0,617,13,572,-1328,-187,-732,-164
EA:EB:C9:B6:1F:5A,Flex + IMU,47728,313,319,0,617,13,572,-1328,-673,-567,-655
EA:EB:C9:B6:1F:5A,Flex + IMU,47776,314,319,0,617,108,757,-1347,-3765,407,-688
EA:EB:C9:B6:1F:5A,Flex + IMU,47784,314,319,0,617,107,785,-1366,-1909,348,-30
EA:EB:C9:B6:1F:5A,Flex + IMU,47824,314,319,0,617,40,504,-1152,3962,680,1391
EA:EB:C9:B6:1F:5A,Flex + IMU,47832,314,319,0,617,40,504,-1153,2703,763,1105
EA:EB:C9:B6:1F:5A,Flex + IMU,47872,314,319,0,617,55,713,-1286,733,797,1090
EA:EB:C9:B6:1F:5A,Flex + IMU,47880,314,320,0,617,75,726,-1318,1655,1042,1436
EA:EB:C9:B6:1F:5A,Flex + IMU,47920,314,320,0,617,6,693,-1316,7762,2227,3492
EA:EB:C9:B6:1F:5A,Flex + IMU,47928,314,320,0,617,-8,769,-1347,8323,2526,3541
EA:EB:C9:B6:1F:5A,Flex + IMU,47968,314,320,0,617,35,1409,-1588,24847,3775,7822
EA:EB:C9:B6:1F:5A,Flex + IMU,47976,314,319,0,617,-4,1560,-1625,31729,4352,10478
EA:EB:C9:B6:1F:5A,Flex + IMU,48016,313,317,0,617,96,1594,-1857,32763,13018,23383
EA:EB:C9:B6:1F:5A,Flex + IMU,48024,313,316,0,618,51,1642,-1939,32763,13684,24443
EA:EB:C9:B6:1F:5A,Flex + IMU,48064,314,313,0,618,57,1667,-1837,32763,22233,27633
EA:EB:C9:B6:1F:5A,Flex + IMU,48072,314,312,0,618,150,1474,-1846,32763,22228,28209
EA:EB:C9:B6:1F:5A,Flex + IMU,48112,310,311,0,619,317,-1089,-991,32763,19116,18718
EA:EB:C9:B6:1F:5A,Flex + IMU,48120,308,311,0,619,421,-1812,-536,32763,14808,16081
EA:EB:C9:B6:1F:5A,Flex + IMU,48160,305,306,0,619,-215,-1704,1093,32645,3808,5831
EA:EB:C9:B6:1F:5A,Flex + IMU,48168,305,305,0,619,-553,-1378,1103,32645,3808,5831
EA:EB:C9:B6:1F:5A,Flex + IMU,48208,308,303,0,619,-37,-420,560,28612,5049,3071
EA:EB:C9:B6:1F:5A,Flex + IMU,48216,308,303,0,619,24,-1037,695,32254,3710,3254
EA:EB:C9:B6:1F:5A,Flex + IMU,48256,308,304,0,619,-240,-2324,1223,-12854,-3914,-2625
EA:EB:C9:B6:1F:5A,Flex + IMU,48264,309,305,0,619,-212,-1546,1223,-12854,-3568,-3243
EA:EB:C9:B6:1F:5A,Flex + IMU,48312,310,308,0,619,-235,-1111,1105,225,-1389,934
EA:EB:C9:B6:1F:5A,Flex + IMU,48320,310,309,0,619,-304,-1292,1178,-1805,-1980,701
EA:EB:C9:B6:1F:5A,Flex + IMU,48360,310,311,0,619,-298,-427,1041,-12179,-2743,-1765
EA:EB:C9:B6:1F:5A,Flex + IMU,48368,310,311,0,619,-347,-427,1041,-7596,-1588,-1323
EA:EB:C9:B6:1F:5A,Flex + IMU,48408,310,312,0,619,-301,-1120,1284,-3614,-97,788
EA:EB:C9:B6:1F:5A,Flex + IMU,48416,310,312,0,619,-304,-1143,1319,-6385,-220,249
EA:EB:C9:B6:1F:5A,Flex + IMU,48456,309,313,0,619,-125,-803,1285,-19885,-3903,-3426
EA:EB:C9:B6:1F:5A,Flex + IMU,48504,307,314,0,618,-288,-715,1299,-32027,-2643,-2023
EA:EB:C9:B6:1F:5A,Flex + IMU,48512,307,314,0,618,-321,-790,1318,-32762,-2654,-1652
EA:EB:C9:B6:1F:5A,Flex + IMU,48552,307,315,0,618,-302,-749,1039,-32768,-4699,-3315
EA:EB:C9:B6:1F:5A,Flex + IMU,48560,307,315,0,618,-328,-719,917,-32768,-5700,-4442
EA:EB:C9:B6:1F:5A,Flex + IMU,48600,307,316,0,618,-290,-312,111,-32768,-6337,-7589
EA:EB:C9:B6:1F:5A,Flex + IMU,48608,307,316,0,618,-290,-110,-179,-32768,-7064,-7703
EA:EB:C9:B6:1F:5A,Flex + IMU,48648,308,317,0,618,-175,1224,-881,-32768,-8192,-5173
EA:EB:C9:B6:1F:5A,Flex + IMU,48656,308,317,0,618,-160,1470,-881,-32768,-8500,-5628
EA:EB:C9:B6:1F:5A,Flex + IMU,48696,309,317,0,618,-165,1265,-926,-32768,-10097,-3657
EA:EB:C9:B6:1F:5A,Flex + IMU,48704,309,317,0,618,-181,1226,-947,-32768,-9916,-3681
EA:EB:C9:B6:1F:5A,Flex + IMU,48744,310,318,0,618,-361,871,-806,-32768,-11208,-6744
EA:EB:C9:B6:1F:5A,Flex + IMU,48752,311,318,0,619,-380,853,-890,-32768,-10129,-7213
EA:EB:C9:B6:1F:5A,Flex + IMU,48792,313,318,0,619,-69,1028,-1349,-26817,-6518,-7295
EA:EB:C9:B6:1F:5A,Flex + IMU,48800,314,318,0,619,-89,1091,-1389,-26817,-6518,-7295
EA:EB:C9:B6:1F:5A,Flex + IMU,48848,316,319,0,619,-147,721,-1435,-13279,-1316,-640
EA:EB:C9:B6:1F:5A,Flex + IMU,48856,316,319,0,619,-93,750,-1394,-13339,-346,-864
EA:EB:C9:B6:1F:5A,Flex + IMU,48896,317,319,0,619,-108,897,-1389,-2774,-2991,-293
EA:EB:C9:B6:1F:5A,Flex + IMU,48904,317,319,0,619,-111,821,-1382,-2774,-2991,-293
EA:EB:C9:B6:1F:5A,Flex + IMU,48944,318,320,0,619,-12,816,-1404,-271,-2689,1284
EA:EB:C9:B6:1F:5A,Flex + IMU,48952,318,320,0,619,-53,816,-1384,720,-2311,1864
EA:EB:C9:B6:1F:5A,Flex + IMU,48992,318,320,0,619,-28,671,-1295,3047,74,1251
EA:EB:C9:B6:1F:5A,Flex + IMU,49000,318,320,0,619,-28,671,-1295,2987,175,1367
EA:EB:C9:B6:1F:5A,Flex + IMU,49040,318,320,0,619,-21,741,-1353,3179,-131,1658
EA:EB:C9:B6:1F:5A,Flex + IMU,49048,318,320,0,619,6,827,-1399,4075,-164,1869
EA:EB:C9:B6:1F:5A,Flex + IMU,49088,319,320,0,619,-87,816,-1380,10497,2402,4318
EA:EB:C9:B6:1F:5A,Flex + IMU,49096,319,320,0,619,-46,955,-1368,10663,3210,4022
EA:EB:C9:B6:1F:5A,Flex + IMU,49136,319,321,0,619,3,1703,-1605,32428,2919,9443
EA:EB:C9:B6:1F:5A,Flex + IMU,49144,319,320,0,619,-37,1747,-1584,32763,2731,11965
EA:EB:C9:B6:1F:5A,Flex + IMU,49184,318,320,0,620,-142,1242,-1472,32763,8815,18689
EA:EB:C9:B6:1F:5A,Flex + IMU,49192,318,320,0,619,-150,1368,-1265,32763,10346,18837
EA:EB:C9:B6:1F:5A,Flex + IMU,49232,317,318,0,619,37,1178,-1260,32763,12337,22775
EA:EB:C9:B6:1F:5A,Flex + IMU,49240,317,318,0,619,2,685,-1119,32763,11654,23825
EA:EB:C9:B6:1F:5A,Flex + IMU,49280,315,316,0,619,-471,-442,598,32763,15112,23303
EA:EB:C9:B6:1F:5A,Flex + IMU,49336,314,313,0,619,-167,-929,816,32763,8832,9902
EA:EB:C9:B6:1F:5A,Flex + IMU,49344,314,313,0,619,-294,-1386,957,32763,7935,9969
EA:EB:C9:B6:1F:5A,Flex + IMU,49384,316,313,0,619,-392,-625,868,22357,6088,3583
EA:EB:C9:B6:1F:5A,Flex + IMU,49392,317,313,0,619,-310,-544,764,23586,7010,2873
EA:EB:C9:B6:1F:5A,Flex + IMU,49432,318,313,0,619,-143,-1523,1048,27096,7165,4457
EA:EB:C9:B6:1F:5A,Flex + IMU,49440,319,313,0,619,-175,-1707,1178,21514,6999,4457
EA:EB:C9:B6:1F:5A,Flex + IMU,49480,323,313,0,620,-141,-776,937,5903,5719,319
EA:EB:C9:B6:1F:5A,Flex + IMU,49488,324,313,0,620,-111,-754,915,7592,5774,682
EA:EB:C9:B6:1F:5A,Flex + IMU,49528,327,314,0,620,-101,-1337,1130,-2034,519,-378
EA:EB:C9:B6:1F:5A,Flex + IMU,49536,328,314,0,620,-96,-1454,1130,-5362,-772,-807
EA:EB:C9:B6:1F:5A,Flex + IMU,49576,329,314,0,620,-246,-872,925,-3857,-2512,-662
EA:EB:C9:B6:1F:5A,Flex + IMU,49584,330,314,0,620,-247,-986,936,-2539,-1862,-508
EA:EB:C9:B6:1F:5A,Flex + IMU,49624,330,314,0,620,-151,-1388,1116,-10053,-726,-1199
EA:EB:C9:B6:1F:5A,Flex + IMU,49632,330,314,0,620,-151,-1148,1050,-13869,-1160,-1531
EA:EB:C9:B6:1F:5A,Flex + IMU,49672,330,314,0,620,-214,-735,1109,-12293,-3137,-1939
EA:EB:C9:B6:1F:5A,Flex + IMU,49680,331,315,0,620,-234,-824,1155,-11477,-2986,-1632
EA:EB:C9:B6:1F:5A,Flex + IMU,49720,330,315,0,620,-240,-1096,1235,-21739,-2988,-1124
EA:EB:C9:B6:1F:5A,Flex + IMU,49728,330,315,0,620,-231,-1133,1219,-25371,-3482,-1571
EA:EB:C9:B6:1F:5A,Flex + IMU,49768,329,315,0,619,-235,-838,1096,-32768,-7148,-4420
EA:EB:C9:B6:1F:5A,Flex + IMU,49776,329,315,0,620,-250,-712,1069,-32768,-7736,-5040
EA:EB:C9:B6:1F:5A,Flex + IMU,49816,329,315,0,620,-342,-246,793,-32768,-7640,-5542
EA:EB:C9:B6:1F:5A,Flex + IMU,49824,329,315,0,620,-377,-76,759,-32768,-7647,-5899
EA:EB:C9:B6:1F:5A,Flex + IMU,49872,329,316,0,620,-253,52,191,-32768,-9763,-8879
EA:EB:C9:B6:1F:5A,Flex + IMU,49880,329,316,0,620,-249,235,-77,-32768,-10089,-9368
EA:EB:C9:B6:1F:5A,Flex + IMU,49920,329,316,0,620,-54,979,-789,-32768,-13910,-11137
EA:EB:C9:B6:1F:5A,Flex + IMU,49928,330,316,0,620,-118,1046,-882,-32768,-15294,-10879
EA:EB:C9:B6:1F:5A,Flex + IMU,49968,330,317,0,620,-63,1228,-1181,-32768,-15679,-10426
EA:EB:C9:B6:1F:5A,Flex + IMU,49976,330,317,0,620,-83,1310,-1187,-32768,-15583,-9519
EA:EB:C9:B6:1F:5A,Flex + IMU,50016,330,317,0,620,-173,1053,-1187,-31255,-11631,-8583
EA:EB:C9:B6:1F:5A,Flex + IMU,50024,330,317,0,620,-94,995,-1196,-29080,-10881,-8251
EA:EB:C9:B6:1F:5A,Flex + IMU,50064,330,318,0,620,96,988,-1436,-23668,-9817,-5105
EA:EB:C9:B6:1F:5A,Flex + IMU,50072,330,318,0,620,62,925,-1447,-23668,-9817,-5105
EA:EB:C9:B6:1F:5A,Flex + IMU,50112,331,319,0,620,35,598,-1488,-13315,-4166,-4388
EA:EB:C9:B6:1F:5A,Flex + IMU,50120,331,319,0,620,123,661,-1595,-13713,-3285,-4207
EA:EB:C9:B6:1F:5A,Flex + IMU,50160,331,319,0,620,12,651,-1426,-5469,-1185,-1722
EA:EB:C9:B6:1F:5A,Flex + IMU,50208,331,319,0,620,128,567,-1319,-4004,643,-933
EA:EB:C9:B6:1F:5A,Flex + IMU,50216,331,320,0,620,154,580,-1334,-3411,279,-796
EA:EB:C9:B6:1F:5A,Flex + IMU,50256,332,320,0,620,147,567,-1359,-274,-541,-130
EA:EB:C9:B6:1F:5A,Flex + IMU,50264,332,320,0,620,103,560,-1355,962,-391,353
EA:EB:C9:B6:1F:5A,Flex + IMU,50304,332,320,0,620,54,549,-1305,2925,1323,837
EA:EB:C9:B6:1F:5A,Flex + IMU,50312,332,320,0,620,36,546,-1312,2744,1416,796
EA:EB:C9:B6:1F:5A,Flex + IMU,50352,332,320,0,620,36,645,-1342,7046,2022,2938
EA:EB:C9:B6:1F:5A,Flex + IMU,50360,332,320,0,620,40,663,-1371,7591,2447,3211
EA:EB:C9:B6:1F:5A,Flex + IMU,50408,331,320,0,620,11,616,-1329,17146,4042,5752
EA:EB:C9:B6:1F:5A,Flex + IMU,50416,331,320,0,620,73,634,-1379,16485,4172,5565
EA:EB:C9:B6:1F:5A,Flex + IMU,50456,331,319,0,620,-11,1894,-1723,32742,6829,12041
EA:EB:C9:B6:1F:5A,Flex + IMU,50464,331,319,0,620,59,1819,-1819,32763,7989,15668
EA:EB:C9:B6:1F:5A,Flex + IMU,50504,330,317,0,620,83,1417,-1730,32763,10436,23262
EA:EB:C9:B6:1F:5A,Flex + IMU,50512,329,317,0,620,170,1008,-1540,32763,11422,23404
EA:EB:C9:B6:1F:5A,Flex + IMU,50552,328,317,0,620,-164,1144,-886,32763,8275,30444
EA:EB:C9:B6:1F:5A,Flex + IMU,50560,327,316,0,620,-199,803,-749,32763,8420,29192
EA:EB:C9:B6:1F:5A,Flex + IMU,50600,322,314,0,620,-413,-769,422,32763,14732,24384
